press,title,naver_news_text,naver_news_url,body
한국경제,"""전세사기피했더니 월세 폭탄""…오피스텔 구하다 직장인 '분통'",네이버뉴스,https://n.news.naver.com/mnews/article/015/0005171235?sid=101,
한국경제,소형 오피스텔 공급가뭄…주거사다리 '흔들',네이버뉴스,https://n.news.naver.com/mnews/article/015/0005171235?sid=101,
KBS,‘대전전세 사기’ 새마을금고 임직원 등 13명 기소,네이버뉴스,https://n.news.naver.com/mnews/article/056/0012009779?sid=102,
KBS,전세 사기에 7백억 대 불법 대출 새마을금고 임직원 등 기소,네이버뉴스,https://n.news.naver.com/mnews/article/056/0012009779?sid=102,
연합뉴스TV,인천·부천서 34억원대 빌라전세 사기…일당 송치,네이버뉴스,https://n.news.naver.com/mnews/article/422/0000770959?sid=102,
중앙이코노미뉴스,"카카오페이손보, 직거래전월세보험 출시…전세사기위험 해소",,,
뉴스민,"경북 산불과 구미페놀의 기억, 무대 위로···TK도 함께 광복 80주년 국...",,,
한국경제,서울 아파트 월세 119만원…지갑 얇은 세입자들 '한숨',네이버뉴스,https://n.news.naver.com/mnews/article/015/0005171321?sid=101,
한국경제,강북 중소 단지마저…월 임차료 수백만원,네이버뉴스,https://n.news.naver.com/mnews/article/015/0005171321?sid=101,
OSEN,"이수지, 싸이에 개인 전화로 흠뻑쇼 섭외 ""육아 중이라 콜백""('핸썸보이...",네이버뉴스,https://m.entertain.naver.com/article/109/0005371100,"[OSEN=오세진 기자] ‘핸썸가이즈’ 개그우먼 이수지가 다양한 캐릭터를 소화해 모두를 감탄하게 만들었다.
14일 방영한 tvN 예능 ‘핸썸가이즈’에서는 개그우먼 이수지가 게스트로 등장했다. 개그콘서트 '린쟈오밍' 캐릭터로 이름을 알린 후 꾸준한 활동과 다양한 패러디를 통해 항상 화제가 되어 온 이수지는 밝은 에너지로 오프닝을 단박에 끌어올렸다. 무려 37도가 넘는 폭염에도, 녹아내렸던 멤버들은 금세 기력을 찾았다.
이수지는 “차태현을 보고 진행을 못하겠다. 저에게는 첫사랑이다. 인생 영화로 ‘엽기적인 그녀’가 있는데, 그때 차태현이 제 인생 오빠다”라면서 차태현을 향한 팬심을 전했다. 이어 이수지는 “I believe”를 부르기 시작했다. 차태현을 바라보며 설레는 마음을 전하는 것이었다.
이들은 웃음을 뒤로 하고 첫 번째 점메추 가게를 찾아갔다. 이이경은 “원래 있던 신흥시장에다가 컬래버를 해서 만든 거리라고 한다. 여기가 힙하다고 난리라고 한다”라며 소개했다. 그곳에서 수비드 목살 스테이크, 항정 스케이크, 꿀대구 등을 시킨 멤버들은 기대에 찼다. 라구 파스타가 나오자 이수지는 군침을 삼켰다.
이수지는 “저 꿀대구 팀으로 바꿔도 되냐. 중식 팀 안 하고 이곳으로”라며 간절함을 보였다. 신승훈은 “결제만 하면 상관없다”라고 말했고, 김동현은 “다 투자하시는 거냐”라며 물었다. 이수지는 “잠깐만, 잠깐만, 나한테 투자하라고 하던 그 사람도 이런 식으로 투자를 유도했어. 두 번 다시 당하지 않겠어”라며 4억 전세 사기를 당했던 때를 떠올리며 정색했다.
두 번째 점메추 가게인 미국식 중화요리에서는 칠리새우를 건 콜백 게임이 시작되었다. 이이경, 김동현, 오상욱은 각자 친한 사람에게 콜백을 가장 먼저 받아내야 했다.
이이경의 누나가 가장 먼저 전화를 걸자 이수지가 받았다. 이수지는 “동생 분이 저랑 함께 있는데, 3천만 원 바로 입금하면 전입신고 가능한데 입금 바로 안 하시면 전입신고 안 돼요”라면서 보이스 피싱을 흉내냈다. 모두가 이이경 누나가 속을까 봐 숨을 죽일 때였다.
이이경의 누나는 “안 해도 돼요. 자기 인생인데 자기가 알아서 하지 않을까요?”라며 쿨하게 대답했다. 이수지는 “아, 네. 죄송해요, 저 개그우먼 이수지예요”라며 사과했고, 이이경의 누나는 “어머, 저 정말 팬이에요”라고 대번에 목소리가 바뀌어 웃음을 안겼다.
한편 이수지는 싸이 흠뻑쇼 오프닝에 대한 이야기를 꺼냈다. 흠뻑쇼 오프닝 게스트는 대부분 화제가 되는 그해 연예인이 출연하기 마련이었다.
이수지는 싸이와 똑같은 분장을 하고 등장해 화제를 모았다. 이이경은 “싸이 흠뻑쇼 오프닝 누구랑 하느냐가 제일 화제인데 이수지가 등장했다”라면서 놀라움을 표했다. 이수지는 “싸이가 개인 번호로 먼저 연락 왔었다. 그런데 육아 중이어서 처음 전화를 못 받았다. 싸이랑 전화할 때 ‘아들이냐’라고 물어서 ‘아들이다’라고 했더니 자길 닮았겠구나 했다”라고 말해 웃음을 안겼다./osen_jin0310@osen.co.kr
[사진 출처] tvN 예능 ‘핸썸가이즈’"
