press,title,naver_news_text,naver_news_url,body,press_html,title_html,body_html,label
연합뉴스,"EU 수장, 中희토류수출 통제에 ""모든 수단 동원 준비""",네이버뉴스,https://n.news.naver.com/mnews/article/001/0015700612?sid=104,,연합뉴스,"EU 수장, 中희토류 수출 통제에 ""모든 수단 동원 준비""","""단기적으론 中과 해결책 모색에 주력""
우르줄라 폰데어라이엔 EU 집행위원장
[로이터 연합뉴스 자료사진. 재판매 및 DB 금지]
(파리=연합뉴스) 송진원 특파원 = 우르줄라 폰데어라이엔 유럽연합(EU) 집행위원장은 25일(현지시간) 중국의 희토류 수출통제 강화에 대응하기 위해 모든 방안을 검토중이라고 밝혔다.
폰데어라이엔 집행위원장은 이날 독일 베를린 '글로벌 대화' 회의에서 ""중국의 희토류와 배터리 소재에 대한 수출 통제 강화는 상당한 위험을 초래한다""며 이같이 말했다고 블룸버그 통신이 전했다.
중국은 이달 9일 희토류·배터리 관련 수출통제 강화 조치를 발표하면서 내달 8일부터 고급 리튬이온배터리 완제품과 양극재, 흑연 음극재, 배터리 제조 기계 등도 수출통제 대상에 올리기로 했다.
폰데어라이엔 위원장은 ""단기적으로는 중국 측과 해결책을 모색하는 데 주력하고 있다""며 ""하지만 필요한 경우 모든 수단을 동원할 준비가 돼 있다. 또한 주요 7개국(G7) 파트너들과 협력해 공동 대응에 나설 것""이라고 덧붙였다.
EU는 앞서 중국의 이 같은 발표에 긴급 해결책을 모색하자며 중국 측에 협의도 제안했다.
그 일환으로 마로시 셰프초비치 EU 무역·경제안보 담당 집행위원이 지난 21일 왕원타오 중국 상무부장과 2시간가량 화상통화를 하기도 했다.
셰프초비치 집행위원은 당시 통화에서 해결책 모색을 위해 중국 당국자들을 벨기에로 초청했으며 왕 부장이 이를 수락했다고 전했다.
폰데어라이엔 집행위원장의 이날 한층 강경한 발언은 에마뉘엘 마크롱 프랑스 대통령이 EU에 강력한 무역 대응을 촉구한 지 며칠 만이다.
마크롱 대통령은 23일 EU 정상회의에서 EU가 중국의 핵심 원자재 수출 통제에 대한 해결책을 찾지 못할 경우 가장 강력한 수단인 통상위협대응조치(ACI) 발동을 고려해야 한다고 주장했다.
'무역 바주카포'로 불리는 ACI는 제3국이 EU나 그 회원국에 통상 위협을 가한다고 판단되면 서비스, 외국인 직접투자, 금융 시장, 공공 조달, 지식재산권 등의 무역과 관련해 제한을 가할 수 있게 한다. 아직 한 번도 사용된 적은 없다.
san@yna.co.kr",수출통제
연합뉴스,"EU, 中 희토류수출 통제강화에 ""모든 수단 동원 대응""",네이버뉴스,https://n.news.naver.com/mnews/article/001/0015700612?sid=104,,연합뉴스,"EU 수장, 中희토류 수출 통제에 ""모든 수단 동원 준비""","""단기적으론 中과 해결책 모색에 주력""
우르줄라 폰데어라이엔 EU 집행위원장
[로이터 연합뉴스 자료사진. 재판매 및 DB 금지]
(파리=연합뉴스) 송진원 특파원 = 우르줄라 폰데어라이엔 유럽연합(EU) 집행위원장은 25일(현지시간) 중국의 희토류 수출통제 강화에 대응하기 위해 모든 방안을 검토중이라고 밝혔다.
폰데어라이엔 집행위원장은 이날 독일 베를린 '글로벌 대화' 회의에서 ""중국의 희토류와 배터리 소재에 대한 수출 통제 강화는 상당한 위험을 초래한다""며 이같이 말했다고 블룸버그 통신이 전했다.
중국은 이달 9일 희토류·배터리 관련 수출통제 강화 조치를 발표하면서 내달 8일부터 고급 리튬이온배터리 완제품과 양극재, 흑연 음극재, 배터리 제조 기계 등도 수출통제 대상에 올리기로 했다.
폰데어라이엔 위원장은 ""단기적으로는 중국 측과 해결책을 모색하는 데 주력하고 있다""며 ""하지만 필요한 경우 모든 수단을 동원할 준비가 돼 있다. 또한 주요 7개국(G7) 파트너들과 협력해 공동 대응에 나설 것""이라고 덧붙였다.
EU는 앞서 중국의 이 같은 발표에 긴급 해결책을 모색하자며 중국 측에 협의도 제안했다.
그 일환으로 마로시 셰프초비치 EU 무역·경제안보 담당 집행위원이 지난 21일 왕원타오 중국 상무부장과 2시간가량 화상통화를 하기도 했다.
셰프초비치 집행위원은 당시 통화에서 해결책 모색을 위해 중국 당국자들을 벨기에로 초청했으며 왕 부장이 이를 수락했다고 전했다.
폰데어라이엔 집행위원장의 이날 한층 강경한 발언은 에마뉘엘 마크롱 프랑스 대통령이 EU에 강력한 무역 대응을 촉구한 지 며칠 만이다.
마크롱 대통령은 23일 EU 정상회의에서 EU가 중국의 핵심 원자재 수출 통제에 대한 해결책을 찾지 못할 경우 가장 강력한 수단인 통상위협대응조치(ACI) 발동을 고려해야 한다고 주장했다.
'무역 바주카포'로 불리는 ACI는 제3국이 EU나 그 회원국에 통상 위협을 가한다고 판단되면 서비스, 외국인 직접투자, 금융 시장, 공공 조달, 지식재산권 등의 무역과 관련해 제한을 가할 수 있게 한다. 아직 한 번도 사용된 적은 없다.
san@yna.co.kr",수출통제
뉴시스,"EU 수장, 中희토류수출 통제에 ""모든 수단 동원 준비""",네이버뉴스,https://n.news.naver.com/mnews/article/003/0013557621?sid=104,,뉴시스,"EU, 中 희토류 수출 통제 강화에 ""모든 수단 동원 대응""","'무역 바주카포' 반강압 수단 발동 가능성?
[브뤼셀=AP/뉴시스]우르줄라 폰데어라이엔 유럽연합(EU) 집행위원장이 지난 23일 브리쉘에서 EU 정상회의 이후 기자회견하고 있다. 2025.10.25.
[서울=뉴시스] 김난영 기자 = 유럽연합(EU)이 이달 발표된 중국의 희토류 수출 통제 강화 조치에 모든 수단을 동원해 대응하겠다는 방침을 밝혔다.
유락티브 등에 따르면 우르줄라 폰데어라이엔 EU 집행위원장은 25일(현지 시간) 베를린 글로벌 다이얼로그 콘퍼런스에서 ""중국이 희토류와 배터리 소재에 관해 수출 통제를 극적으로 강화했다""라며 이런 뜻을 피력했다.
그는 ""단기적으로 우리는 중국 카운터파트와 해결책을 모색하는 데 집중하고 있다""라면서도 ""필요할 경우 우리가 사용할 수 있는 모든 수단을 활용할 준비가 됐다""라고 했다. 주요 7개국(G7)과의 공동 대응도 예고했다.
앞서 중국 상무부는 지난 9일 자국 수출통제법과 이중 용도 품목 수출 통제 조례 등 규정에 따라 한층 강화된 희토류 관련 수출 통제 조치를 발표했다. 중국은 희토류 분야에서 EU 및 세계에 강력한 지배력을 행사하고 있다.
유락티브는 이날 발언과 관련, EU가 행사 가능한 가장 강력한 무기로 '반강압 수단(ACI·Anti-Coercion Instrument)을 거론했다. 무역 바주카포라고도 불리는 조치로, 상대국에 대한 투자 제한과 조달 시장 접근 금지 등이 포함된다.
EU에서는 에마뉘엘 마크롱 프랑스 대통령이 최근 중국 상대 ACI 발동을 각국 정상들에게 거론한 것으로 알려졌다. 다만 아직 실무 선에서는 희토류 문제 해결을 위해 중국과의 협상이 우선시되는 분위기다.
이와 관련, 마로시 셰프초피치 무역·경제 담당 집행위원은 지난 21일 왕원타오 중국 상무부장과 화상 통화를 하고 ""긴장 확대에는 관심이 없다""라고 밝힌 바 있다. 양측은 내주 브뤼셀에서 만나기로 합의한 상황이다．",수출통제
TV조선,"유럽연합 수장, 중국 희토류수출 통제에 ""모든 수단 동원 준비""",네이버뉴스,https://n.news.naver.com/mnews/article/448/0000566050?sid=104,,TV조선,"EU 수장, 中희토류 수출 통제에 ""모든 수단 동원 준비""","우르줄라 폰데어라이엔 유럽연합(EU) 집행위원장은 중국의 희토류 수출통제 강화에 대응하기 위해 모든 방안을 검토중이라고 말했다.
폰데어라이엔 집행위원장은 독일 베를린 '글로벌 대화' 회의에서 ""중국의 희토류와 배터리 소재에 대한 수출 통제 강화는 상당한 위험을 초래한다""며 이같이 말했다.
중국은 이달 9일 희토류·배터리 관련 수출통제 강화 조치를 발표하면서 내달 8일부터 고급 리튬이온배터리 완제품과 양극재, 흑연 음극재, 배터리 제조 기계 등도 수출통제 대상에 올리기로 했다.
폰데어라이엔 위원장은 ""단기적으로는 중국 측과 해결책을 모색하는 데 주력하고 있다""며 ""하지만 필요한 경우 모든 수단을 동원할 준비가 돼 있다. 또한 주요 7개국(G7) 파트너들과 협력해 공동 대응에 나설 것""이라고 덧붙였다.
EU는 앞서 중국의 이 같은 발표에 긴급 해결책을 모색하자며 중국 측에 협의도 제안했다.
그 일환으로 마로시 셰프초비치 EU 무역·경제안보 담당 집행위원이 지난 21일 왕원타오 중국 상무부장과 2시간가량 화상통화를 하기도 했다.
셰프초비치 집행위원은 당시 통화에서 해결책 모색을 위해 중국 당국자들을 벨기에로 초청했으며 왕 부장이 이를 수락했다고 전했다.
폰데어라이엔 집행위원장의 이번 한층 강경한 발언은 에마뉘엘 마크롱 프랑스 대통령이 EU에 강력한 무역 대응을 촉구한 지 며칠 만이다.
마크롱 대통령은 23일 EU 정상회의에서 EU가 중국의 핵심 원자재 수출 통제에 대한 해결책을 찾지 못할 경우 가장 강력한 수단인 통상위협대응조치(ACI) 발동을 고려해야 한다고 주장했다.
'무역 바주카포'로 불리는 ACI는 제3국이 EU나 그 회원국에 통상 위협을 가한다고 판단되면 서비스, 외국인 직접투자, 금융 시장, 공공 조달, 지식재산권 등의 무역과 관련해 제한을 가할 수 있게 한다. 아직 한 번도 사용된 적은 없다.",수출통제
SBS,EU 집행위원장 “中 희토류수출 통제에 모든 방안 검토 중”,네이버뉴스,https://n.news.naver.com/mnews/article/055/0001302771?sid=104,,SBS,"유럽연합 수장, 중국 희토류 수출 통제에 ""모든 수단 동원 준비""","▲ 우르줄라 폰데어라이엔 EU 집행위원장
우르줄라 폰데어라이엔 유럽연합(EU) 집행위원장은 현지시간 25일, 중국의 희토류 수출통제 강화에 대응하기 위해 모든 방안을 검토 중이라고 밝혔습니다.
폰데어라이엔 집행위원장은 오늘 독일 베를린 '글로벌 대화' 회의에서 ""중국의 희토류와 배터리 소재에 대한 수출 통제 강화는 상당한 위험을 초래한다""고 블룸버그 통신이 전했습니다.
중국은 이달 9일 희토류·배터리 관련 수출 통제 강화 조치를 발표하면서 내달 8일부터 고급 리튬이온배터리 완제품과 양극재, 흑연 음극재, 배터리 제조 기계 등도 수출통제 대상에 올리기로 했습니다.
폰데어라이엔 위원장은 ""단기적으로는 중국 측과 해결책을 모색하는 데 주력하고 있다""며 ""하지만 필요한 경우 모든 수단을 동원할 준비가 돼 있다. 또한 주요 7개국(G7) 파트너들과 협력해 공동 대응에 나설 것""이라고 덧붙였습니다.
EU는 앞서 중국의 이 같은 발표에 긴급 해결책을 모색하자며 중국 측에 협의도 제안했습니다.
마로시 셰프초비치 EU 무역·경제안보 담당 집행위원이 지난 21일 왕원타오 중국 상무부장과 2시간가량 화상 통화를 하기도 했습니다.
셰프초비치 집행위원은 당시 통화에서 해결책 모색을 위해 중국 당국자들을 벨기에로 초청했으며 왕 부장이 이를 수락했다고 전했습니다.
폰데어라이엔 집행위원장의 이날 한층 강경한 발언은 에마뉘엘 마크롱 프랑스 대통령이 EU에 강력한 무역 대응을 촉구한 지 며칠 만입니다.
마크롱 대통령은 23일 EU 정상회의에서 EU가 중국의 핵심 원자재 수출 통제에 대한 해결책을 찾지 못할 경우 가장 강력한 수단인 통상위협대응조치(ACI) 발동을 고려해야 한다고 주장했습니다.
'무역 바주카포'로 불리는 ACI는 제3국이 EU나 그 회원국에 통상 위협을 가한다고 판단되면 서비스, 외국인 직접투자, 금융 시장, 공공 조달, 지식재산권 등의 무역과 관련해 제한을 가할 수 있게 합니다.
(사진=AP, 연합뉴스)",수출통제
뉴스핌,[GAM]中수출통제는 '양날의 검'① A주 핫키워드 '인조다이아',,,,,,,수출통제
뉴스핌,[GAM]中수출통제는 '양날의 검'② A주 핫키워드 '인조다이아',,,,,,,수출통제
뉴스핌,[GAM]中수출통제는 '양날의 검'③ A주 핫키워드 '인조다이아',,,,,,,수출통제
연합뉴스TV,"중국 희토류 독점 기업 ""수출 통제엄격 이행""",네이버뉴스,https://n.news.naver.com/mnews/article/422/0000794634?sid=104,,연합뉴스TV,"중국 희토류 독점 기업 ""수출 통제 엄격 이행""","중국 최대 규모 국영 희토류 기업인 중국희토그룹이 자국의 수출 통제 정책을 올해 4분기에 엄격히 이행하겠다고 강조했습니다.
중국희토그룹은 지난 23일 3분기 성과 검토와 4분기 과제를 다루는 회의를 열고 이 같은 방침을 공개했습니다.
중국희토그룹은 중국 내에서 첨단 전자와 방산, 전기차용 고성능 소재로 쓰이는 '중희토류' 관련 시장을 독점하고 있는 기업입니다.
#중국 #희토류 #미국 #정상회담 #중국희토그룹 #수출통제
연합뉴스TV 기사문의 및 제보 : 카톡/라인 jebo23",수출통제
글로벌이코노믹,"[실리콘 디코드] 넥스페리아 '칩'수출봉쇄, 美 자동차 산업 2~4주내 '올...",,,,,,,수출통제
더구루,"美, 국방용 드론수출규제 대폭 완화",,,,,,,수출통제
MBN,트럼프-시진핑 회담 장소는 경주 아닌 부산?,네이버뉴스,https://n.news.naver.com/mnews/article/057/0001915070?sid=104,,MBN,트럼프-시진핑 회담 장소는 경주 아닌 부산?,"김해공항 공군기지 접견장 '나래마루' 유력 검토
시진핑 중국 국가주석(왼쪽)과 도널드 트럼프 미국 대통령 / 사진=연합뉴스
미·중 정상이 경주에서 열리는 아시아태평양경제협력체(APEC) 정상회의 기간 부산에서 만날 예정인 가운데, 회담 장소에 관심이 집중되고 있습니다.
오늘(25일) 미국 정부 고위 당국자는 트럼프 대통령이 오는 30일 시진핑 중국 국가주석과의 양자 회담을 부산에서 ""주최""(host)한다고 전했습니다.
양국 정상의 회담 장소로는 김해공항 공군기지 내 접견장인 나래마루가 유력하게 검토되고 있는데, 경주와 가깝고 군 공항 특성상 보안에 유리하다는 점에서 설득력을 얻고 있습니다.
2005년 부산에서 열린 APEC 정상회담 전 조성된 나래마루는 김해공항 내 공군 제5공중기동비행단에 있어 경호가 용이합니다.
나래마루 내부엔 회의장으로 이용할 수 있는 접견실 2곳, 부속실도 갖춰져 이전에도 부산을 방문한 해외 정상들이 이용하기도 했습니다.
이에 김해공항으로 전용기를 타고 온 양국 정상이 만나기에 적격인 장소라는 의견이 나옵니다.
또 최근 공군 측은 나래마루를 리모델링한 것으로 파악됐습니다.
다만 공군 측은 ""그 내용(미·중 정상회담)에 대해 전혀 아는 바가 없다""며 ""요청이 온다면 장소 제공을 검토할 수 있다""고 말했습니다.
미·중 정상이 부산에서 만난다면 이번 APEC 회의에서 가장 주목받는 장면이 될 수 있습니다. APEC 회의는 경주에서 열리지만 전 세계의 이목이 부산에 집중될 공산이 큽니다.
한편, 트럼프 2기 행정부 들어 무역 단절 수준으로 치달았다가 '관세 휴전' 중인 두 나라는 최근 중국의 '희토류 수출 통제'와 미국의 '100% 추가 관세 위협' 등으로 맞붙은 데 이어 6년 전 무역 합의 이행 실패의 책임 소재를 두고 공방을 벌이고 있습니다.",수출통제
