press,title,naver_news_text,naver_news_url,body
이데일리,"여전히 큰 대출이자 부담, 대출금리-예금금리격차 더 벌어졌다",네이버뉴스,https://n.news.naver.com/mnews/article/018/0005428303?sid=101,
이데일리,대출은 '찔끔'예금은 '팍팍' 5대 은행 1월 예대금리차 확대,네이버뉴스,https://n.news.naver.com/mnews/article/018/0005428303?sid=101,
SBS Biz,"""이자장사 비판 거센데""...대출금리-예금금리격차 더 벌어졌다",네이버뉴스,https://n.news.naver.com/mnews/article/374/0000323617?sid=101,
금융소비자뉴스,대출이자 내렸는데 왜…예대금리차 확대에 가계부담 ‘高高’,,,
이데일리,"1월 가계대출 예대금리차, KB·농협·우리은행 순",네이버뉴스,https://n.news.naver.com/mnews/article/018/0005428452?sid=101,
뉴스핌,"저축은행,예금3%p 내렸는데 대출금리는 '상승'",,,
뉴스핌,저축은행예금평균금리3%대로 하락…대출금리상승에 예대차 확대,,,
한국금융신문,기준금리 오르는데...예금 금리는 왜 낮아질까?,,,
우먼타임스,대출 금리는 ‘찔끔’…예금 금리는 ‘뚝’,,,
CEO스코어데일리,[그래픽] 저축은행 1년 만기 정기예금평균금리추이,,,
뉴시스,싸늘한 여론에도…더 벌어진 은행 예대금리차,네이버뉴스,https://n.news.naver.com/mnews/article/003/0011701624?sid=101,
뉴시스,"예대금리차 또 벌어졌다, 대출금리언제 내리나",네이버뉴스,https://n.news.naver.com/mnews/article/003/0011701624?sid=101,
한겨레,거세지는 압박 속 지난달 5대 은행 예대금리차 '확대',네이버뉴스,https://n.news.naver.com/mnews/article/028/0002628228?sid=101,
YTN,더 벌어진 예대금리차… 5대 은행中 국민은행 1위,네이버뉴스,https://n.news.naver.com/mnews/article/052/0001852078?sid=101,
조선비즈,은행 ‘돈 잔치’ 비판에도…1월 예대금리차 확대,네이버뉴스,https://n.news.naver.com/mnews/article/366/0000879077?sid=101,
연합뉴스,"中企 고금리대출 1년새 10배…'돈잔치' 은행권에 ""그만 올려라""",네이버뉴스,https://n.news.naver.com/mnews/article/001/0013766273?sid=101,
연합뉴스,"중소기업 고금리대출 1년 새 10배 폭증…""이러다 다 죽는다""",네이버뉴스,https://n.news.naver.com/mnews/article/001/0013766273?sid=101,
MBN,中企대출 80%가 고금리… 연체 고개,네이버뉴스,https://n.news.naver.com/mnews/article/057/0001723805?sid=101,
뉴데일리,"5% 넘는 중기대출 1년새 10배…""금리인하해야""",,,
디지털타임스,중소기업 시름 커진다…고금리대출 1년새 10배 폭증,네이버뉴스,https://n.news.naver.com/mnews/article/029/0002785166?sid=101,
서울경제,"'돈잔치' 은행에 뿔난 中企 ""대출금리내려달라""",네이버뉴스,https://n.news.naver.com/mnews/article/011/0004158398?sid=101,
서울경제,"""은행 성과급 잔치에 허탈…中企·소상공인 대출금리인하해야""(종합)",네이버뉴스,https://n.news.naver.com/mnews/article/011/0004158398?sid=101,
연합뉴스,"은행은 돈잔치, 中企는 빚잔치",네이버뉴스,https://n.news.naver.com/mnews/article/001/0013767180?sid=101,
디지털타임스,"중소기업계 ""中企·소상공인 고금리로 고통…대출금리인하해야""",네이버뉴스,https://n.news.naver.com/mnews/article/029/0002785185?sid=101,
매일경제,"KB증권, 신용융자·주식담보대출 이자율 낮춘다",네이버뉴스,https://n.news.naver.com/mnews/article/009/0005091009?sid=101,
매일경제,"KB證, 신용융자·주식담보대출 이자율 최고금리연 0.3%p 인하",네이버뉴스,https://n.news.naver.com/mnews/article/009/0005091009?sid=101,
머니투데이,"KB증권, 신용융자 및 주식담보대출 이자율 0.3%p 인하",네이버뉴스,https://n.news.naver.com/mnews/article/008/0004853451?sid=101,
스포츠한국,"KB증권, 신용융자·주담대 이자율 9.8%→9.5% 인하",,,
이데일리,"KB증권, 내달 1일부터 신용융자 및 주식담보대출 이자율 9.8→9.5% 인하",네이버뉴스,https://n.news.naver.com/mnews/article/018/0005427859?sid=101,
TV조선,[따져보니] 은행 안 가고 앱으로…대출 갈아타기,네이버뉴스,https://n.news.naver.com/mnews/article/448/0000396173?sid=101,
뉴스1,은행發 '이자장사' 논란 불똥 튈라…증권사 '빚투' 이자율 낮춘다,네이버뉴스,https://n.news.naver.com/mnews/article/421/0006641183?sid=101,
뉴스1,증권사들 신용융자 이자율 뒤늦게 '찔끔' 인하,네이버뉴스,https://n.news.naver.com/mnews/article/421/0006641183?sid=101,
서울경제,"‘이자 장사’ 불똥 튈라… 10% 신용융자, 속속 내리는 증권사들",네이버뉴스,https://n.news.naver.com/mnews/article/011/0004158284?sid=101,
한국일보,"""일단 내리기 시작했는데""… 증권사 '빚투' 이자율 어쩌나?",네이버뉴스,https://n.news.naver.com/mnews/article/469/0000724456?sid=101,
KBS,광주은행 또 최대 실적…지역 환원은 ‘미흡’,네이버뉴스,https://n.news.naver.com/mnews/article/056/0011431870?sid=101,
KBS,광주은행 또 최대 실적…지역 환원은 ‘미흡’,네이버뉴스,https://n.news.naver.com/mnews/article/056/0011431870?sid=101,
