press,title,naver_news_text,naver_news_url,body
서울경제,"""年5%예금금리보기 힘들 것…대출금리도 소폭 하락 예상""",네이버뉴스,https://n.news.naver.com/mnews/article/011/0004139970?sid=101,
서울경제,공부도예금도…엉덩이 무거운 사람이 승자다,네이버뉴스,https://n.news.naver.com/mnews/article/011/0004139970?sid=101,
한국경제,“지금 1년짜리예금들면 손해”…멀리 보는예금떠오른다 [머니뭐니...,네이버뉴스,https://n.news.naver.com/mnews/article/015/0004794535?sid=101,
헤럴드경제,작년 은행예금역대 최대 증가…올해도 '예금의 시대' 이어질까,네이버뉴스,https://n.news.naver.com/mnews/article/016/0002085138?sid=101,
뉴스1,‘장·단기예금금리차’좁혀져..장기예금 관심 가져야,네이버뉴스,https://n.news.naver.com/mnews/article/421/0006551307?sid=101,
한국금융신문,[1월 1주] 저축은행 정기예금(24개월) 최고 연 5.80%…평균금리0.06%p ↓,,,
한국금융신문,고금리시대 이어지나…시중은행 중 정기예금이자 높은 은행은?,,,
핀포인트뉴스,[1월 1주] 저축은행 정기예금(12개월) 최고 연 5.80%…드림저축은행 ‘정...,,,
YTN,신용대출 연 8% 눈앞...예대금리차 다시 확대,네이버뉴스,https://n.news.naver.com/mnews/article/052/0001832471?sid=101,
YTN,은행권 주담대금리8개월 만에 하락 전환…예대금리차는 확대,네이버뉴스,https://n.news.naver.com/mnews/article/052/0001832471?sid=101,
글로벌이코노믹,주택담보대출금리상승세 한풀 꺾여,,,
금강일보,11월 가계대출금리10년 8개월만 '최대치'···주담대는 8개월만 하락,,,
국민일보,"“보험사 갑질, 나도 당해” 쏟아진 댓글들",네이버뉴스,https://n.news.naver.com/mnews/article/005/0001576959?sid=101,
중앙일보,올해 최선의 재테크는 '빚 갚기'…현금리선 이 상품 주목하라,네이버뉴스,https://n.news.naver.com/mnews/article/025/0003250369?sid=101,
연합뉴스,"[5대금융회장 전망] ""위기 속 성장·수익성 정체…리스크 관리 주력""",네이버뉴스,https://n.news.naver.com/mnews/article/001/0013674118?sid=101,
연합뉴스,"KB금융·신한금융·하나금융·우리금융·NH농협금융 회장, ""위기 속 성장...",네이버뉴스,https://n.news.naver.com/mnews/article/001/0013674118?sid=101,
매일경제,20일 계좌개설 제한 없이 고금리예적금 가입하는 방법 [신화!머니?],네이버뉴스,https://n.news.naver.com/mnews/article/009/0005068410?sid=101,
조선비즈,[2023 증시전망] ③주식으로 5% 수익 내기 어려워… “채권 투자해라”,네이버뉴스,https://n.news.naver.com/mnews/article/366/0000866428?sid=101,
디지털타임스,"작년 재테크 성적표… 달러 1위, 비트코인 `꼴찌`",네이버뉴스,https://n.news.naver.com/mnews/article/029/0002775934?sid=101,
디지털타임스,"2022년 재테크 수익률 1위는 달러, 2위는 금…비트코인은 반토막 이상 폭...",네이버뉴스,https://n.news.naver.com/mnews/article/029/0002775934?sid=101,
주간한국,"[공동락의금리산책]BOJ 충격으로 시중금리반등, 그러나 서서히 커지는...",,,
