press,title,naver_news_text,naver_news_url,body,press_html,title_html,body_html,label
연합뉴스,"임대인단체 ""보증금 반환 위한 대출은규제 완화해야""",네이버뉴스,https://n.news.naver.com/mnews/article/001/0013913240?sid=102,,연합뉴스,"임대인단체 ""보증금 반환 위한 대출은 규제 완화해야""","전세사기 대책 규탄하는 전국임대인연합회
(서울=연합뉴스) 신현우 기자 = 전국임대인연합회 관계자들이 30일 오후 정부서울청사 앞에서 기자회견을 열고 정부가 내놓은 전세사기 피해 관련 대책과 임대차 3법 등을 규탄하고 있다. 2023.4.30 nowwego@yna.co.kr
(서울=연합뉴스) 송정은 기자 = 전국임대인연합회는 30일 오후 서울 종로구 정부서울청사 앞에서 기자회견을 열어 ""보증금 반환 목적의 대출은 규제를 완화해달라""고 요구했다.
연합회는 ""임대인이 죽어야 임차인이 산다는 공산주의식 발상을 멈추고 상생할 수 있게 해달라""며 이렇게 주장했다.
연합회는 주택담보대출과 총부채원리금상환비율(DSR)을 대폭 완화해 임대인이 보증금 반환을 책임질 수 있게 해달라고 요구했다.
임대사업자가 임대 의무기간을 지키지 않고 주택을 팔 경우 과태료 3천만원을 내야 하는 점도 보증금 반환의 장애물이라고 지적했다.
이들은 임대사업자의 혜택이 줄고 의무 사항만 늘고 있는 만큼 사업자 등록을 자진 말소할 수 있게 해달라고도 했다.
연합회는 정부가 지난 2월 내놓은 전세사기 대책에 대해 ""전세보증금을 국가가 통제해 시장에 강제로 역전세를 만든다""고 비판했다.
정부는 주택도시보증공사(HUG)의 전세금 보증보험 가입 대상을 전세가율(집값 대비 전세보증금 비율) 100%에서 90%로 낮추기로 했다. 다음 달 1일부터 적용된다.
sje@yna.co.kr",규제완화
연합뉴스,임대인연합회 “보증금 반환 대출규제 완화하라”,네이버뉴스,https://n.news.naver.com/mnews/article/001/0013913240?sid=102,,연합뉴스,"임대인단체 ""보증금 반환 위한 대출은 규제 완화해야""","전세사기 대책 규탄하는 전국임대인연합회
(서울=연합뉴스) 신현우 기자 = 전국임대인연합회 관계자들이 30일 오후 정부서울청사 앞에서 기자회견을 열고 정부가 내놓은 전세사기 피해 관련 대책과 임대차 3법 등을 규탄하고 있다. 2023.4.30 nowwego@yna.co.kr
(서울=연합뉴스) 송정은 기자 = 전국임대인연합회는 30일 오후 서울 종로구 정부서울청사 앞에서 기자회견을 열어 ""보증금 반환 목적의 대출은 규제를 완화해달라""고 요구했다.
연합회는 ""임대인이 죽어야 임차인이 산다는 공산주의식 발상을 멈추고 상생할 수 있게 해달라""며 이렇게 주장했다.
연합회는 주택담보대출과 총부채원리금상환비율(DSR)을 대폭 완화해 임대인이 보증금 반환을 책임질 수 있게 해달라고 요구했다.
임대사업자가 임대 의무기간을 지키지 않고 주택을 팔 경우 과태료 3천만원을 내야 하는 점도 보증금 반환의 장애물이라고 지적했다.
이들은 임대사업자의 혜택이 줄고 의무 사항만 늘고 있는 만큼 사업자 등록을 자진 말소할 수 있게 해달라고도 했다.
연합회는 정부가 지난 2월 내놓은 전세사기 대책에 대해 ""전세보증금을 국가가 통제해 시장에 강제로 역전세를 만든다""고 비판했다.
정부는 주택도시보증공사(HUG)의 전세금 보증보험 가입 대상을 전세가율(집값 대비 전세보증금 비율) 100%에서 90%로 낮추기로 했다. 다음 달 1일부터 적용된다.
sje@yna.co.kr",규제완화
이코노미스트,"임대인연합회 ""보증금 반환 목적 대출,규제 완화해달라""",네이버뉴스,https://n.news.naver.com/mnews/article/243/0000044186?sid=101,,이코노미스트,임대인연합회 “보증금 반환 대출 규제 완화하라”,"“보증금 반환 목적의 주택담보대출·DSR 규제 완화 필요”
전국임대인연합회 관계자들이 4월 30일 오후 정부서울청사 앞에서 기자회견을 열고 정부가 내놓은 전세사기 피해 관련 대책과 임대차 3법 등을 규탄하고 있다. [사진 연합뉴스]
[이코노미스트 박지윤 기자] 전국임대인연합회는 30일 오후 서울 종로구 정부서울청사 앞에서 기자회견을 열고 “보증금 반환을 목적으로 하는 대출에 대한 규제를 완화해달라”고 정부에 요구했다.
임대인연합회는 임대인이 임차인에게 보증금을 돌려줄 수 있도록 주택담보대출과 총부채원리금상환비율(DSR)을 대폭 완화해달라고 요청했다.
임대인연합회는 “현재 선량한 임대인들조차 주택담보대출이 불가능하고 판매할 경우 과태료를 3000만원 부과한다”며 “이 규정 때문에 임차인들의 보증금을 지켜주고 싶지만 방법이 없어 발만 동동 구르고 있는 상황”이라고 주장했다. 이어 “이를 해결할 수 있도록 보증금 반환 목적의 대출 규제를 완화해 임대인이 책임질 수 있는 구조를 만들어달라”고 덧붙였다.
임대인연합회는 임대보증보험 강제 가입을 철폐하고 원하는 사람이 직접 가입할 수 있도록 개선해달라고 요구했다. 임대인연합회는 “주택도시보증공사(HUG)에서도 현재 대위변제액이 과다해 감당하기 어려운 상황임에도 불고하고 보증보험 강제 가입을 고수하고 있다”며 “이 제도로 HUG 재정이 악화일로인 데다 보증보험 강제가입 제도 때문에 오히려 임대인과 임차인의 갈등이 심화하고 있는 상황”이라고 설명했다.
이밖에도 주택임대사업자 자진말소를 허용해달라고 했다. 임대인연합회는 “현재 주택임대사업자의 의무사항은 10개가 넘는데 과거 혜택들은 모두 소급 적용하면서 사라졌다”며 “혜택은 없고 갈수록 의무사항만 늘어나고 있는 상황이므로 임대사업자를 자진 말소할 수 있도록 허용해달라”고 요청했다.",규제완화
SBS Biz,"전국임대인연합회 ""보증금 반환 목적 대출규제 완화"" 촉구",네이버뉴스,https://n.news.naver.com/mnews/article/374/0000333846?sid=101,,SBS Biz,"임대인연합회 ""보증금 반환 목적 대출, 규제 완화해달라""","[전국임대인연합회 관계자들이 30일 오후 정부서울청사 앞에서 기자회견을 열고 정부가 내놓은 전세사기 피해 관련 대책과 임대차 3법 등을 규탄하고 있다. (사진=연합뉴스)]
전국임대인연합회는 오늘(30일) 오후 서울 종로구 정부서울청사 앞에서 기자회견을 열고 ""보증금 반환 목적의 대출은 규제를 완화해달라""고 요구했습니다.
연합회는 ""임대인이 죽어야 임차인이 산다는 공산주의식 발상을 멈추고 상생할 수 있게 해달라""며 주택담보대출과 총부채원리금상환비율(DSR)을 대폭 완화해 임대인이 보증금 반환을 책임질 수 있게 해달라고 목소리를 높였습니다.
아울러 임대사업자가 임대 의무기간을 지키지 않고 주택을 팔 경우 과태료 3천만원을 내야 하는 점도 보증금 반환의 장애물이라고 지적했습니다.
연합회는 임대사업자 혜택이 줄고 의무 사항만 늘고 있는 만큼 사업자 등록을 자진 말소할 수 있게 해달라고도 말했습니다.
연합회는 정부가 지난 2월 내놓은 전세사기 대책에 대해 ""전세보증금을 국가가 통제해 시장에 강제로 역전세를 만든다""고 비판했습니다.
당신의 제보가 뉴스로 만들어집니다.
SBS Biz는 여러분의 제보를 기다리고 있습니다.
홈페이지 = https://url.kr/9pghjn",규제완화
뉴스1,"집주인 '악마화'에 임대인 ""보증금 반환 목적 대출규제 완화""",네이버뉴스,https://n.news.naver.com/mnews/article/421/0006779369?sid=102,,뉴스1,"전국임대인연합회 ""보증금 반환 목적 대출 규제 완화"" 촉구","""전세사기방지대책은 전세사기와 무관…책임질 수 있는 구조 만들어야""
전국임대인연합회 회원들이 30일 오후 서울 종로구 정부서울청사 앞에서 가진 기자회견에서 정부의 전세사기 피해 관련 대책을 규탄하고 있다. 이들은 임대차 3법 때문에 집을 팔지 못해 전세보증금을 돌려주지 못하고 있다며 임대차 3법의 폐지를 촉구했다. 2023.4.30/뉴스1 ⓒ News1 신웅수 기자
(서울=뉴스1) 한병찬 기자 = 임대인들이 보증금 반환 목적의 대출규제 완화를 촉구하며 거리에 나섰다.
전국임대인연합회는 30일 오후 3시쯤 서울 종로구 정부서울청사 앞에서 기자회견을 열고 ""임대인이 죽어야 임차인이 산다는 공산주의식 발상을 멈추고 상생할 수 있게 해달라""고 정부에 요구했다.
연합회는 지난 2월 국토부가 내놓은 ""전세사기방지대책은 전세사기와 무관하다""며 ""오히려 전세사기를 무한정 야기하고 정부대책이 전세금을 강제로 통제해 강제적 역전세를 일으킬 수 있다""고 비판했다.
이들은 보증금반환목적의 주택담보대출과 총부채원리금상환비율(DSR)을 대폭 완화해 임대인이 책임질 수 있게 해달라고 말했다. 이어 ""현재 선량한 임대인들조차 주택담보대출이 불가능하고 판매시 징벌적 과태료가 3000만원이 부과된다""며 ""임대인이 책임질 수 있는 구조를 만들어 달라""고 목소리를 높였다.
아울러 혜택은 없고 의무사항만 늘어나는 주택임대사업자의 자진말소를 가능하게 하고 임대보증보험 강제가입을 철폐해 달라고 요청했다.
앞서 정부는 내달 1일부터 전셋값이 매매가의 90% 아래인 주택에 사는 세입자만 전세보증금반환보증(전세보증)에 가입할 수 있게 했다. 이 기준을 충족하지 못해 전세보증에 가입하지 못한 임차인은 보증사고 발생 시 경매로 넘어가 보증금을 회수해야 한다.",규제완화
뉴시스,내달 전국 2만 가구 분양…규제 완화에 '국지적 훈풍',네이버뉴스,https://n.news.naver.com/mnews/article/003/0011829963?sid=101,,뉴시스,내달 전국 2만 가구 분양…규제 완화에 '국지적 훈풍',"기사내용 요약
전국 3만758가구 중 일반분양 2만909가구
[서울=뉴시스] 5월 시·도별 분양 예정 물량. (제공 = 리얼투데이)
[서울=뉴시스] 박성환 기자 = 내달 전국에서 2만여 가구가 공급될 것으로 예상된다. 정부의 대대적인 규제 완화 정책에 따라 서울과 일부 지방 분양 아파트에서 수천 개의 청약통장이 몰리는 등 분양시장이 온기가 감돌고 있다.
실제 이달 서울 동대문구 휘경3재정비촉진구역 주택재개발 정비사업인 '휘경자이 디센시아'는 1순위 청약 당시 329가구 모집에 1만7013명이 몰리면서 평균 51.71대 1을 기록했다. 또 충북 청주시에서 분양한 '테크노폴리스 힐데스하임' 1순위 청약에는 4296명이 몰려 평균 48.27대 1의 높은 경쟁률을 기록했다.
부동산 전문 리서치업체 리얼투데이에 따르면 5월 전국에서는 36곳·3만758가구(임대 포함·오피스텔 제외·1순위 청약 기준)가 공급될 예정이다. 이 중 일반분양 물량은 2만909가구다.
시·도별로는 경기가 7145가구(10곳·34.17%)로 가장 많은 비중을 차지했다. 이어 충남 2268가구(4곳·10.85%), 광주 2194가구(3곳·10.49%), 충북 2181가구(3곳·10.43%) 등의 순으로 물량이 집계됐다. 서울은 309가구(2곳·1.48%)다.
수도권(서울·경기·인천)에서 총 8,962가구의 아파트가 분양에 나서는데, 재개발·재건축 등 정비사업을 통해 새 아파트가 공급된다. 특히 올 상반기 수도권 재개발 사업의 대어로 꼽히는 경기 광명시 광명뉴타운에서 '광명자이더샵포레나'를 필두로 분양의 막이 오른다.
지방에선 1만1947가구가 분양 예정이다. 이는 최근 3개월간 수도권 분양 물량이 지방보다 많았던 것과 대조되는 수치다. 지난 4월 청약 흥행에 성공했던 부산과 충북 청주시에서는 분양가 상한제 적용 단지인 '부산에코델타시티 디에트르 더퍼스트'와 '해링턴 플레이스 테크노폴리스'가 청약에 나선다.
GS건설 컨소시엄(GS건설·포스코이앤씨·한화 건설부문)은 경기 광명시 광명1동 9-8번지 일원에 '광명자이더샵포레나'를 분양한다. 광명뉴타운1R구역 주택재개발 정비사업을 통해 선보이는 단지로 지하 3층~지상 38층, 28개 동, 총 3585가구 규모다. 이 중 전용면적 39∼112㎡, 809가구가 일반분양 물량이다.
DL이앤씨는 경기 용인시 기흥구 마북동 355-3번지 일원에 들어서는 'e편한세상 용인역 플랫폼시티'를 분양한다. 단지는 지하 3층~지상 32층, 12개 동, 전용면적 59~84㎡ 총 999가구 규모다. 산업단지 조성이 한창인 '용인 플랫폼시티'와 최근 삼성전자가 300조원을 투자하기로 한 '반도체 메가 클러스터'가 가깝다.
효성중공업은 경기 안성시 공도읍에 들어서는 ‘해링턴 플레이스 진사’(전용면적 74~100㎡, 1블록355가구, 2블록 637가구)와 남양주시 다산동에 짓는 ‘해링턴 플레이스 다산파크’(전용면적 84㎡, 총 350가구)의 청약 접수를 받는다. 오는 2일 특별공급을 시작으로 3일 1순위, 4일 2순위 청약을 진행한다.
GS건설·한화 건설부문·HDC현대산업개발은 광주 북구 운암동 252번지 일원에 '그랑자이포레나'를 선보일 예정이다. 전용면적 59~84㎡ 총 3214가구 규모다. 이 가운데 1192가구를 일반 분양할 게획이다.
HDC현대산업개발은 경남 창원시 성산구 신월동 90번지 일원에 짓는 '창원 신월 아이파크'를 분양한다. 신월2구역 재건축 정비사업을 통해 조성되는 이 단지는 지하 2층~지상 33층, 12개 동, 전용면적 59~103㎡ 총 1509가구 규모로, 이 중 142가구가 일반분양 물량이다．",규제완화
뉴시스,5월 전국 2만여가구 분양…규제 완화에 국지적 훈풍,네이버뉴스,https://n.news.naver.com/mnews/article/003/0011829963?sid=101,,뉴시스,내달 전국 2만 가구 분양…규제 완화에 '국지적 훈풍',"기사내용 요약
전국 3만758가구 중 일반분양 2만909가구
[서울=뉴시스] 5월 시·도별 분양 예정 물량. (제공 = 리얼투데이)
[서울=뉴시스] 박성환 기자 = 내달 전국에서 2만여 가구가 공급될 것으로 예상된다. 정부의 대대적인 규제 완화 정책에 따라 서울과 일부 지방 분양 아파트에서 수천 개의 청약통장이 몰리는 등 분양시장이 온기가 감돌고 있다.
실제 이달 서울 동대문구 휘경3재정비촉진구역 주택재개발 정비사업인 '휘경자이 디센시아'는 1순위 청약 당시 329가구 모집에 1만7013명이 몰리면서 평균 51.71대 1을 기록했다. 또 충북 청주시에서 분양한 '테크노폴리스 힐데스하임' 1순위 청약에는 4296명이 몰려 평균 48.27대 1의 높은 경쟁률을 기록했다.
부동산 전문 리서치업체 리얼투데이에 따르면 5월 전국에서는 36곳·3만758가구(임대 포함·오피스텔 제외·1순위 청약 기준)가 공급될 예정이다. 이 중 일반분양 물량은 2만909가구다.
시·도별로는 경기가 7145가구(10곳·34.17%)로 가장 많은 비중을 차지했다. 이어 충남 2268가구(4곳·10.85%), 광주 2194가구(3곳·10.49%), 충북 2181가구(3곳·10.43%) 등의 순으로 물량이 집계됐다. 서울은 309가구(2곳·1.48%)다.
수도권(서울·경기·인천)에서 총 8,962가구의 아파트가 분양에 나서는데, 재개발·재건축 등 정비사업을 통해 새 아파트가 공급된다. 특히 올 상반기 수도권 재개발 사업의 대어로 꼽히는 경기 광명시 광명뉴타운에서 '광명자이더샵포레나'를 필두로 분양의 막이 오른다.
지방에선 1만1947가구가 분양 예정이다. 이는 최근 3개월간 수도권 분양 물량이 지방보다 많았던 것과 대조되는 수치다. 지난 4월 청약 흥행에 성공했던 부산과 충북 청주시에서는 분양가 상한제 적용 단지인 '부산에코델타시티 디에트르 더퍼스트'와 '해링턴 플레이스 테크노폴리스'가 청약에 나선다.
GS건설 컨소시엄(GS건설·포스코이앤씨·한화 건설부문)은 경기 광명시 광명1동 9-8번지 일원에 '광명자이더샵포레나'를 분양한다. 광명뉴타운1R구역 주택재개발 정비사업을 통해 선보이는 단지로 지하 3층~지상 38층, 28개 동, 총 3585가구 규모다. 이 중 전용면적 39∼112㎡, 809가구가 일반분양 물량이다.
DL이앤씨는 경기 용인시 기흥구 마북동 355-3번지 일원에 들어서는 'e편한세상 용인역 플랫폼시티'를 분양한다. 단지는 지하 3층~지상 32층, 12개 동, 전용면적 59~84㎡ 총 999가구 규모다. 산업단지 조성이 한창인 '용인 플랫폼시티'와 최근 삼성전자가 300조원을 투자하기로 한 '반도체 메가 클러스터'가 가깝다.
효성중공업은 경기 안성시 공도읍에 들어서는 ‘해링턴 플레이스 진사’(전용면적 74~100㎡, 1블록355가구, 2블록 637가구)와 남양주시 다산동에 짓는 ‘해링턴 플레이스 다산파크’(전용면적 84㎡, 총 350가구)의 청약 접수를 받는다. 오는 2일 특별공급을 시작으로 3일 1순위, 4일 2순위 청약을 진행한다.
GS건설·한화 건설부문·HDC현대산업개발은 광주 북구 운암동 252번지 일원에 '그랑자이포레나'를 선보일 예정이다. 전용면적 59~84㎡ 총 3214가구 규모다. 이 가운데 1192가구를 일반 분양할 게획이다.
HDC현대산업개발은 경남 창원시 성산구 신월동 90번지 일원에 짓는 '창원 신월 아이파크'를 분양한다. 신월2구역 재건축 정비사업을 통해 조성되는 이 단지는 지하 2층~지상 33층, 12개 동, 전용면적 59~103㎡ 총 1509가구 규모로, 이 중 142가구가 일반분양 물량이다．",규제완화
아시아투데이,5월 전국서 2만여 가구 분양…규제 완화에 시장 '훈풍',,,,,,,규제완화
EBN,[5월 분양] 전국 2만여 가구 공급…규제 완화에 국지적 ‘훈풍’,,,,,,,규제완화
로이슈,5월 전국서 2만 가구 분양…규제 완화에 국지적 '훈풍,,,,,,,규제완화
