press,title,naver_news_text,naver_news_url,body,press_html,title_html,body_html,label
한경비즈니스,"네이버, 신성장동력 ‘스테이블코인과 웹툰’",네이버뉴스,https://n.news.naver.com/mnews/article/050/0000096350?sid=101,,한경비즈니스,"네이버, 신성장동력 ‘스테이블코인과 웹툰’","[베스트 애널리스트 추천 종목]
[베스트 애널리스트 추천 종목]
네이버웹툰의 모회사인 웹툰 엔터테인먼트가 지난 7월 3일부터 6일(현지 시간)까지 미국 로스앤젤레스 컨벤션 센터에서 열린 'LA 애니메 엑스포(LA Anime Expo 2025)'에 참가했다. 사진=네이버웹툰
네이버와 업비트의 원화 스테이블코인 발행이 현실화될 경우 해당 스테이블코인 사업은 2030년에는 연간 3000억원 규모의 수익 창출이 가능한 사업으로 성장할 전망이다.
네이버와 업비트가 5대 5로 배분할 경우 네이버는 스테이블코인 사업을 통해 1500억원의 신규 매출을 올릴 것이다. 정보서비스 12조원의 매출총액을 올릴 것으로 예상되며 네이버에는 5000억원 수준의 매출 기여가 있을 전망이다.
스테이블코인 결제 비중 확대에 따라 네이버파이낸셜의 지급수수료 절감액은 2030년 1450억원 수준에 달할 전망이다. 지급수수료 매출액 대비 비중은 현재 54%에서 2030년 50% 미만으로 하락할 것이다. 현재 TPV의 1.2%가 지급수수료로 빠져나가고 있으나 이는 2030년 0.95%까지 감소할 전망이다.
다시금 글로벌 성장동력이 되어줄 웹툰
디즈니 작품 공급과 신규 플랫폼 출시로 글로벌 성장세가 가속화될 전망이다. 애니까지 즐길 수 있는 플랫폼으로 변모할 경우 구독 비즈니스 모델을 통한 이용 수요가 높아질 것이다. 장기적 관점에서 구독 침투율 10%(월정액 10달러)를 가정 시 연간 18억 달러, 20%를 가정 시 36억 달러 규모의 신규 연간 매출을 창출할 전망이다.
구독 플랫폼으로 변모할 시 광고가 핵심 비즈니스 모델로 등장한다. 네이버웹툰의 글로벌 총 체류시간은 국내 네이버 총 체류시간에 필적하나 분기 광고 매출 규모는 5% 수준에 불과하다. 광고 단가 상승에 따른 폭발적인 성장 여력이 남아 있다.
실적 기준연도를 기존 2025년에서 2026년으로 변경하며 목표주가는 31만원에서 34만원으로 상향한다. 인터넷 업종 내 최선호주 의견을 유지한다.
26F P/E 20배 수준으로 밸류에이션 부담이 높은 상황은 아니다. 4분기는 신성장동력 부각에 따른 모멘텀이 새롭게 발생 가능한 구간이다.
4분기 스테이블코인 관련 발언이 제정되면서 스테이블코인 활성화에 따른 수혜 기대감이 강하게 나타날 전망이다. 업비트와의 스테이블코인 공동 사업이 현실화될 경우 국내에서 가장 강력한 사업자가 될 것이다.
디즈니와의 웹툰 협업에 따른 글로벌 성장동력 확보는 중장기 리레이팅으로 이어질 전망이다.
임희석 미래에셋증권 애널리스트
2025 상반기 인터넷 부문 베스트 애널리스트",스테이블코인
한경비즈니스,수수료 줄이고 매출 늘린다… 네이버 파이낸셜 효과 본격화,네이버뉴스,https://n.news.naver.com/mnews/article/050/0000096350?sid=101,,한경비즈니스,"네이버, 신성장동력 ‘스테이블코인과 웹툰’","[베스트 애널리스트 추천 종목]
[베스트 애널리스트 추천 종목]
네이버웹툰의 모회사인 웹툰 엔터테인먼트가 지난 7월 3일부터 6일(현지 시간)까지 미국 로스앤젤레스 컨벤션 센터에서 열린 'LA 애니메 엑스포(LA Anime Expo 2025)'에 참가했다. 사진=네이버웹툰
네이버와 업비트의 원화 스테이블코인 발행이 현실화될 경우 해당 스테이블코인 사업은 2030년에는 연간 3000억원 규모의 수익 창출이 가능한 사업으로 성장할 전망이다.
네이버와 업비트가 5대 5로 배분할 경우 네이버는 스테이블코인 사업을 통해 1500억원의 신규 매출을 올릴 것이다. 정보서비스 12조원의 매출총액을 올릴 것으로 예상되며 네이버에는 5000억원 수준의 매출 기여가 있을 전망이다.
스테이블코인 결제 비중 확대에 따라 네이버파이낸셜의 지급수수료 절감액은 2030년 1450억원 수준에 달할 전망이다. 지급수수료 매출액 대비 비중은 현재 54%에서 2030년 50% 미만으로 하락할 것이다. 현재 TPV의 1.2%가 지급수수료로 빠져나가고 있으나 이는 2030년 0.95%까지 감소할 전망이다.
다시금 글로벌 성장동력이 되어줄 웹툰
디즈니 작품 공급과 신규 플랫폼 출시로 글로벌 성장세가 가속화될 전망이다. 애니까지 즐길 수 있는 플랫폼으로 변모할 경우 구독 비즈니스 모델을 통한 이용 수요가 높아질 것이다. 장기적 관점에서 구독 침투율 10%(월정액 10달러)를 가정 시 연간 18억 달러, 20%를 가정 시 36억 달러 규모의 신규 연간 매출을 창출할 전망이다.
구독 플랫폼으로 변모할 시 광고가 핵심 비즈니스 모델로 등장한다. 네이버웹툰의 글로벌 총 체류시간은 국내 네이버 총 체류시간에 필적하나 분기 광고 매출 규모는 5% 수준에 불과하다. 광고 단가 상승에 따른 폭발적인 성장 여력이 남아 있다.
실적 기준연도를 기존 2025년에서 2026년으로 변경하며 목표주가는 31만원에서 34만원으로 상향한다. 인터넷 업종 내 최선호주 의견을 유지한다.
26F P/E 20배 수준으로 밸류에이션 부담이 높은 상황은 아니다. 4분기는 신성장동력 부각에 따른 모멘텀이 새롭게 발생 가능한 구간이다.
4분기 스테이블코인 관련 발언이 제정되면서 스테이블코인 활성화에 따른 수혜 기대감이 강하게 나타날 전망이다. 업비트와의 스테이블코인 공동 사업이 현실화될 경우 국내에서 가장 강력한 사업자가 될 것이다.
디즈니와의 웹툰 협업에 따른 글로벌 성장동력 확보는 중장기 리레이팅으로 이어질 전망이다.
임희석 미래에셋증권 애널리스트
2025 상반기 인터넷 부문 베스트 애널리스트",스테이블코인
뉴스1,"AI 결제에스테이블코인올린 구글…업계 ""핀테크 문호 개방해야""",네이버뉴스,https://n.news.naver.com/mnews/article/421/0008498139?sid=101,,뉴스1,"AI 결제에 스테이블코인 올린 구글…업계 ""핀테크 문호 개방해야""","AI 에이전트용 스테이블코인 결제 프로토콜 공개…빅테크도 시장 참전
""기술·인프라 문제 해결이 핵심…韓, 핀테크 기업 통해 혁신성 높여야""
ⓒ AFP=뉴스1
(서울=뉴스1) 최재헌 기자 = 구글이 인공지능(AI) 에이전트가 달러 연동 스테이블코인으로 결제할 수 있는 프로토콜을 공개했다. 글로벌 빅테크 기업까지 스테이블코인 결제 시장에 가세한 가운데, 한국도 관련 인프라 활용과 기술적 과제 해결을 위해 핀테크 기업의 발행을 허용해야 한다는 목소리가 나온다.
AI 에이전트용 스테이블코인 결제 프로토콜 공개…빅테크도 시장 참전
18일(현지 시간) 더블록에 따르면 구글은 최근 코인베이스, 세일즈포스, 아메리칸 익스프레스 등 60여개 기업과 협업해 AI 에이전트용 스테이블코인 결제 프로토콜을 공개했다. 이번 발표는 지난 4월 공개한 '에이전트 투 에이전트(A2A)' 기술에 스테이블코인 결제 기능을 추가한 것이다.
A2A는 에이전트 간 협업을 위한 기술로, 서로 다른 에이전트들의 소통과 조율을 실현하는 것이 목표다.
구글은 AI 에이전트가 일상에서 쇼핑·중개·사무 업무를 맡을 경우, 가상자산이 단순 투자 목적을 넘어 기업 간 검증 가능한 결제 수단으로 활용될 것으로 기대하고 있다.
제임스 트로만스 구글 클라우드 웹3 부문 리더는 ""이번 프로토콜은 처음부터 전통 금융망과 스테이블코인을 동시에 지원하도록 설계했다""고 설명했다.
구글은 금융기관을 대상으로 '구글 클라우드 유니버설 레저' 프로젝트도 추진 중이다. 금융기관이 스테이블코인 결제를 실험할 인프라를 제공해 전통 금융과 블록체인 결제망을 통합하려는 전략으로 풀이된다.
전 세계 2위 가상자산 이더리움(ETH)을 발행하는 이더리움 재단도 '탈중앙 AI(dAI)' 팀을 출범해 AI와 블록체인의 융합을 꾀하고 있다.
""은행 중심 발행, 혁신 저해 우려…핀테크 기업 적극 활용해야""
해외는 스테이블코인 결제 시장에 거대 핀테크 기업까지 가세했지만, 국내는 제도화 논의가 여전히 답보 상태다. 더불어민주당 민병덕·김현정·강준현 의원 등이 스테이블코인 발행·인가 기준을 담은 법안들을 제출했으나 국회에 계류 중이기 때문이다. 한국은행은 은행 중심의 발행 구조를 주장하고 있어 핀테크 기업이 사업에 참여할 수 있을지조차 불투명하다.
업계는 이러한 구조가 오히려 혁신을 저해할 수 있다고 우려한다. 문철우 성균관대 경영대학 교수는 지난 8일 서울 여의도 금융투자협회에서 열린 토론회에서 ""은행과 통화당국은 보수적 성향이 강하다""며 ""은행 중심 구조가 자칫 혁신을 막을 수 있다""고 지적했다. 그는 ""해외는 은행과 비은행 모두에 동일한 자본금 요건을 적용해 경쟁을 유도하고 있다""고 덧붙였다.
민병덕 의원도 ""스테이블코인을 은행만 발행하면 기득권 유지만 강화될 수 있다""며 ""혁신기업이 '메기' 역할을 하지 않으면 스테이블코인이 아무도 쓰지 않는 지급결제 수단으로 전락할 것""이라고 강조했다.
국내 업계는 구글의 사례처럼 핀테크 기업도 스테이블코인 사업에 적극 참여할 수 있도록 문호를 열어야 한다고 입을 모은다. 한 간편결제(PG) 업계 관계자는 ""스테이블코인 발행 자체는 어렵지 않다""며 ""문제는 유통 인프라와 환불 시스템 등 기술적인 부분""이라고 지적했다. 그는 ""기존 PG사의 가맹점 네트워크를 활용하거나 핀테크 전문성을 접목해야 원활한 활용이 가능하다""고 강조했다.
이를테면 블록체인은 거래 기록이 원장에 남으면 취소가 불가능하다. 토스금융연구소 지난 8월 발간한 보고서에서 ""기존 카드 결제 시스템과 달리 블록체인은 한 번 기록되면 취소할 수 없기 때문에 새로운 환불 프로세스가 필요하다""고 설명했다. 이런 기술적 난제를 해결하는 데 오히려 핀테크 기업이 유리하다는 평가가 나오는 배경이다.
<용어설명>
■ 스테이블코인
달러화 등 기존 화폐에 가치가 고정된 가상자산을 말한다. 시가총액 기준 1위 스테이블코인인 테더(USDT)는 달러와 1:1로 가격이 연동된다. 1USDT가 1달러라는 뜻이다.",스테이블코인
뉴스1,“나 대신 AI가 비트코인 투자?”스테이블코인이 불러올 ‘결제 혁명’...,네이버뉴스,https://n.news.naver.com/mnews/article/421/0008498139?sid=101,,뉴스1,"AI 결제에 스테이블코인 올린 구글…업계 ""핀테크 문호 개방해야""","AI 에이전트용 스테이블코인 결제 프로토콜 공개…빅테크도 시장 참전
""기술·인프라 문제 해결이 핵심…韓, 핀테크 기업 통해 혁신성 높여야""
ⓒ AFP=뉴스1
(서울=뉴스1) 최재헌 기자 = 구글이 인공지능(AI) 에이전트가 달러 연동 스테이블코인으로 결제할 수 있는 프로토콜을 공개했다. 글로벌 빅테크 기업까지 스테이블코인 결제 시장에 가세한 가운데, 한국도 관련 인프라 활용과 기술적 과제 해결을 위해 핀테크 기업의 발행을 허용해야 한다는 목소리가 나온다.
AI 에이전트용 스테이블코인 결제 프로토콜 공개…빅테크도 시장 참전
18일(현지 시간) 더블록에 따르면 구글은 최근 코인베이스, 세일즈포스, 아메리칸 익스프레스 등 60여개 기업과 협업해 AI 에이전트용 스테이블코인 결제 프로토콜을 공개했다. 이번 발표는 지난 4월 공개한 '에이전트 투 에이전트(A2A)' 기술에 스테이블코인 결제 기능을 추가한 것이다.
A2A는 에이전트 간 협업을 위한 기술로, 서로 다른 에이전트들의 소통과 조율을 실현하는 것이 목표다.
구글은 AI 에이전트가 일상에서 쇼핑·중개·사무 업무를 맡을 경우, 가상자산이 단순 투자 목적을 넘어 기업 간 검증 가능한 결제 수단으로 활용될 것으로 기대하고 있다.
제임스 트로만스 구글 클라우드 웹3 부문 리더는 ""이번 프로토콜은 처음부터 전통 금융망과 스테이블코인을 동시에 지원하도록 설계했다""고 설명했다.
구글은 금융기관을 대상으로 '구글 클라우드 유니버설 레저' 프로젝트도 추진 중이다. 금융기관이 스테이블코인 결제를 실험할 인프라를 제공해 전통 금융과 블록체인 결제망을 통합하려는 전략으로 풀이된다.
전 세계 2위 가상자산 이더리움(ETH)을 발행하는 이더리움 재단도 '탈중앙 AI(dAI)' 팀을 출범해 AI와 블록체인의 융합을 꾀하고 있다.
""은행 중심 발행, 혁신 저해 우려…핀테크 기업 적극 활용해야""
해외는 스테이블코인 결제 시장에 거대 핀테크 기업까지 가세했지만, 국내는 제도화 논의가 여전히 답보 상태다. 더불어민주당 민병덕·김현정·강준현 의원 등이 스테이블코인 발행·인가 기준을 담은 법안들을 제출했으나 국회에 계류 중이기 때문이다. 한국은행은 은행 중심의 발행 구조를 주장하고 있어 핀테크 기업이 사업에 참여할 수 있을지조차 불투명하다.
업계는 이러한 구조가 오히려 혁신을 저해할 수 있다고 우려한다. 문철우 성균관대 경영대학 교수는 지난 8일 서울 여의도 금융투자협회에서 열린 토론회에서 ""은행과 통화당국은 보수적 성향이 강하다""며 ""은행 중심 구조가 자칫 혁신을 막을 수 있다""고 지적했다. 그는 ""해외는 은행과 비은행 모두에 동일한 자본금 요건을 적용해 경쟁을 유도하고 있다""고 덧붙였다.
민병덕 의원도 ""스테이블코인을 은행만 발행하면 기득권 유지만 강화될 수 있다""며 ""혁신기업이 '메기' 역할을 하지 않으면 스테이블코인이 아무도 쓰지 않는 지급결제 수단으로 전락할 것""이라고 강조했다.
국내 업계는 구글의 사례처럼 핀테크 기업도 스테이블코인 사업에 적극 참여할 수 있도록 문호를 열어야 한다고 입을 모은다. 한 간편결제(PG) 업계 관계자는 ""스테이블코인 발행 자체는 어렵지 않다""며 ""문제는 유통 인프라와 환불 시스템 등 기술적인 부분""이라고 지적했다. 그는 ""기존 PG사의 가맹점 네트워크를 활용하거나 핀테크 전문성을 접목해야 원활한 활용이 가능하다""고 강조했다.
이를테면 블록체인은 거래 기록이 원장에 남으면 취소가 불가능하다. 토스금융연구소 지난 8월 발간한 보고서에서 ""기존 카드 결제 시스템과 달리 블록체인은 한 번 기록되면 취소할 수 없기 때문에 새로운 환불 프로세스가 필요하다""고 설명했다. 이런 기술적 난제를 해결하는 데 오히려 핀테크 기업이 유리하다는 평가가 나오는 배경이다.
<용어설명>
■ 스테이블코인
달러화 등 기존 화폐에 가치가 고정된 가상자산을 말한다. 시가총액 기준 1위 스테이블코인인 테더(USDT)는 달러와 1:1로 가격이 연동된다. 1USDT가 1달러라는 뜻이다.",스테이블코인
헤럴드경제,"구글, AI 에이전트 전용스테이블코인결제망 공개",네이버뉴스,https://n.news.naver.com/mnews/article/016/0002532030?sid=101,,헤럴드경제,“나 대신 AI가 비트코인 투자?” 스테이블코인이 불러올 ‘결제 혁명’ [머니뭐니],"AI 에이전트, 인간 확인 없이 웹 결제 가능
결제 주체로 떠오른 AI…제도·보안 인프라 구축 시급
[챗GPT를 이용해 제작함]
[헤럴드경제=유혜림 기자]
“비트코인 가격이 10만달러 밑으로 내려오면 매수해줘.”
이 같은 명령을 받은 인공지능(AI) 에이전트가 사용자 확인 없이 자동으로 결제하는 시대가 머지않았다. 올해 암호화폐 거래소 코인베이스가 사람의 개입없이 웹상에서 결제를 수행할 수 있는 인터넷 결제 프로토콜 ‘X402’를 발표하면서다. 이에 전문가들은 “스테이블코인이 AI 기반 상거래에서 핵심 결제 수단이 될 것”이라며 자금세탁 방지와 보안 체계를 아우르는 제도 기반을 마련해야 한다고 강조했다.
“AI 에이전트 시대, 스테이블코인은 핵심 인프라”
국회 과학기술정보방송통신위원회 소속 이주희 더불어민주당 의원과 한국핀테크산업협회는 지난 18일 국회 의원회관에서 ‘디지털코인 시대 개막과 디지털 인프라 강화’를 주제로 관련 세미나를 개최했다. AI 에이전트는 인간의 개입 없이 자율적으로 의사결정을 내리는 소프트웨어로 향후 상거래·금융 환경에 변화를 가져올 것으로 예상된다.
이때 AI 에이전트가 입력된 조건을 바탕으로 결제하기 위해선 코드를 통한 프로그래밍이 필요하다. 이 때문에 가치 안정성이 담보된 스테이블코인이 핵심 결제 수단으로 쓰일 수 있다는 것이다. 예컨대 “가입·결제가 필요한 자료는 5만원 한도 내에서 직접 결제하고 원천까지 수집·정리하라”는 지시도 가능해진다.
AI 기반 자율 결제 사례는 이미 등장하고 있다. 대표적인 예시로 버추얼 프로토콜의 AI 인플루언서 ‘루나(LUNA)’는 콘텐츠 기획부터 음악 생성, 영상 편집까지 또다른 AI 에이전트끼리 협력해 사람의 개입 없이 자율적으로 콘텐츠를 제작한다. 실제로 작년 말 루나가 SNS에서 다른 AI인 ‘스틱스’에게 이미지 제작을 요청하고 토큰으로 대가를 정산하는 장면이 시연되어 주목받았다.
해외에선 이미 스테이블코인이 머니마켓펀드(MMF)나 금 등 토큰화된 자산의 기초 결제 수단으로 활용되고 있다. 여기에 AI 에이전트 기술이 결합되면, 결제 및 상거래의 사용처는 폭발적으로 증가할 전망이다. 보스턴컨설팅그룹(BCG)은 AI 에이전트 시장이 2030년까지 연평균 45% 성장할 것으로 전망한 바 있다.
스테이블코인은 기존 결제 방식인 신용카드나 계좌 이체보다 수수료 부담이 적고, 일반적인 암호화폐보다 가치 안정성이 높다는 점에서 주목받고 있다. 초소액 결제도 가능해지면서 다양한 산업에서 활용 가능성이 열리고 있다. 이근주 한국핀테크산업협회 회장은 “AI 에이전트가 금융 거래의 주요 주체로 떠오르면서 스테이블코인은 기계 간 거래(M2M)와 자동화된 결제 시스템의 필수 인프라가 될 것”이라고 말했다.
AI에게 금융규제 어떻게 적용할까
AI 기반 결제를 가능케 하는 디지털 기축통화로서 스테이블코인의 가능성은 충분하지만 실제 상용화를 위해선 다양한 제도적 정비가 필수적이라는 지적도 이어졌다. 김효봉 법무법인 태평양 변호사는 “기존 금융법규가 ‘머신의 행위’에 어떻게 적용될지, 본인확인(KYC)·자금세탁방지(AML) 의무를 어떤 단계에서 집행할지는 추가적인 논의가 필요하다”고 강조했다.
AI가 결제 주체로 활동하게 되면, 실제 사용자의 식별이 어려워지는 문제도 발생한다. 송금·결제를 AI가 자율적으로 실행하는 만큼 그 배후 실소유자를 식별할 수 있는 신원 추적 체계가 필수라는 것이 전문가들의 공통된 진단이다.
소비자 보호 역시 중요한 이슈다. 블록체인 결제는 일단 진행되면 취소가 어려워 환불이나 분쟁 해결 제도 마련이 필요하며, 미성년자·고령자 등 취약 계층 보호 장치도 필수적이다. 또한 세무·회계·법적 정합성을 갖추기 위해 발행인·지갑·거래소 간 보고 데이터 표준을 통일할 필요가 있다.
김효봉 변호사는 “상호운용성 표준은 특히 중요하다”며 “미국은 국립표준기술연구소(NIST)와 대통령 직속 디지털자산시장 실무그룹(PWG)을 중심으로 자국에 유리한 표준을 선제적으로 제시하고 있다. 우리도 결제망 보안, 거버넌스 요건 등 스테이블코인 결제 인프라 구축을 위한 요건을 지금부터 본격적으로 논의해야 한다”고 말했다.",스테이블코인
서울경제,스테이블 코인대세라는데…내 돈 불릴 투자처는 [공준호의 탈월급 생존...,네이버뉴스,https://n.news.naver.com/mnews/article/011/0004535388?sid=101,,서울경제,스테이블 코인 대세라는데…내 돈 불릴 투자처는 [공준호의 탈월급 생존법],"사진=이미지투데이출처
[서울경제]
세계 각국이 지급결제 수단으로 스테이블코인을 주목하면서 시장이 급격히 성장하고 있다. 국내에서도 법제화가 추진되면서 합법적 사용 기반이 마련되는 중이다. 미래의 주류 지급결제 수단으로 떠오를 수 있다는 전망이 제기되면서 최근 투자자들은 스테이블코인 발행사를 비롯해 결제 인프라, 관련 핀테크 기업 등에 주목하고 있다.
우선 스테이블코인 발행사는 직접적인 수혜처로 꼽힌다. 현재 글로벌 스테이블코인 시장 점유율의 90% 이상을 차지하는 것은 테더(USDT)와 서클(USDC)이다. 이 가운데 미국 시장에 상장해 직접 투자 가능한 기업은 서클이 유일하다. 올 6월 상장한 서클 주가는 19일 기준 140달러대에 거래되며 3개월 만에 공모가(31달러) 대비 365%가량 오른 상태다. 스테이블코인 기대감에 서클은 상장 전부터 많은 투자자의 주목을 받았다.
서클의 주요 수익원은 준비자산 운용에 따른 이자 수익이다. 서클은 스테이블코인의 가치를 달러와 1대1로 고정하기 위해 미국 국채를 중심으로 자산을 보유하고 있는데 이 자산에서 이자 수익이 발생한다. 실제 2분기 말 기준 서클의 준비자산 수익은 전년 동기 대비 53% 증가한 6억 5800만 달러(약 9212억 원)을 기록했다. USDC 유통량이 늘어날수록 그만큼의 준비자산이 쌓이고, 단기 국채 이자 수익이 늘어나는 구조다.
다만 당장의 수익성보다는 미래를 바라보는 성장주로 분류되는 만큼 밸류에이션 부담은 큰 상황이다. 미래 성장가치에 투자하는 밸류에이션 부담은 크다. 서클의 전년도 매출은 16억 7625만 달러(약 2조 3468억 원)에 불과하지만 19일 기준 서클의 시가총액은 323억 달러(약 45조 원)로 매출액 대비 시가총액 배율(PSR)이 19.3배에 달한다. 업종별로 차이가 있지만 유망업종이라고 하더라도 통상적으로 PSR이 20배 수준이면 고평가된 것으로 분류된다.
발행사의 주식 말고도 스테이블코인 사용 확대 영향을 받을 것으로 예상되는 핀테크 관련주를 사는 것도 방법이다. 특히 최근 들어 관련 산업이 각광받으면서 스테이블코인 관련 상장지수펀드(ETF)도 조만간 다수 나올 것으로 예상된다. 실제 미국의 가상화폐 기반 자산운용사인 비트와이즈는 이달 16일 미국 증권거래위원회(SEC)에 스테이블코인 발행자, 인프라 제공자, 지불 처리업체, 거래소 및 소매업체부터 비트코인에 노출된 규제된 암호화폐 거래소 상장 상품(ETP)에 이르기까지 다양한 회사에 투자하는 '스테이블코인&토큰과 ETF'를 출시하기 위한 서류를 제출했다. 또 수시로 편입종목을 바꿀 수 있는 액티브 ETF 가운데 ARKF 같은 핀테크 테마 ETF도 주요한 간접투자 수단이 될 수 있다. 국내 주식 가운데서도 결제 인프라, 보안 관련주들이 스테이블코인 테마주로 묶여 급격한 상승세를 나타내기도 했다.
이더리움도 스테이블 코인의 직접적인 핵심 수혜자산이 될 것으로 예상된다. JP모건은 지난달 발행한 보고서를 통해 ""이더리움은 레이어1(L1) 또는 일부 레이어2(L2)를 통해 스테이블코인 자산을 가장 많이 호스팅하고 있어 스테이블코인 시장의 폭발적 성장에 직접적으로 노출될 수 있는 자산으로 부각되고 있다""고 짚었다. 이같은 기대감에 최근 1년간 이더리움 가격은 98%가량 폭등했다.",스테이블코인
톱스타뉴스,리플 XRP 담보 첫스테이블코인발행…플레어 네트워크서 개시,,,,,,,스테이블코인
톱스타뉴스,리플(엑스알피) 담보 첫스테이블코인출범…Flare 네트워크 새 이정표...,,,,,,,스테이블코인
CBC뉴스,리플(XRP) 담보스테이블코인출범…디파이 진출 본격화,,,,,,,스테이블코인
토큰포스트,"[시사칼럼] 플레어 네트워크, XRP 기반스테이블코인발행...탈중앙 금융...",,,,,,,스테이블코인
