press,title,naver_news_text,naver_news_url,body,press_html,title_html,body_html,label
뉴시스,"인천공항,CES참가…""공항 서비스 혁신기술 발굴""",네이버뉴스,https://n.news.naver.com/mnews/article/003/0013016246?sid=101,,뉴시스,"인천공항, CES 참가…""공항 서비스 혁신기술 발굴""","이학재 사장 등 임직원 참여, 신기술 기업과 협약
""AI, 자율주행 등 디지털 대전환 추진전략 일환""
[서울=뉴시스] 이학재 인천공항공사 사장(사진 왼쪽)과 이성준 피아스페이스 CTO가 CES 2025 현장에서 업무협약 체결 후 기념촬영을 하는 모습. 2025.01.15. (사진=인천공항공사 제공) photo@newsis.com   *재판매 및 DB 금지
[서울=뉴시스]이연희 기자 = 인천국제공항공사는 미국 라스베이거스에서 열린 'CES 2025'에 참가해 디지털 대전환 관련 글로벌 최신 동향을 살피고 공항 서비스 혁신에 적용 가능한 첨단기술을 발굴했다고 15일 밝혔다.
이번 CES 참가는 인천공항공사가 역점을 두고 있는 디지털 대전환 추진전략의 일환이다. 인천공항공사는 지난해 공항 개항23주년을 맞아 디지털 대전환을 선포했으며 공항운영 전 분야 및 업무 프로세스 전반에 걸쳐 디지털 대전환을 추진 중이다.
이학재 인천공항공사 사장과 임직원은 올해 전시에서 아마존의 차량용 AI 매핑 솔루션, 마이크로소프트의 공감형 AI 고객 에이전트 등 공항에 도입할 수 있는 신기술을 확인하고 적용 가능성을 검토했다.
아울러 AI, 자율주행 등 디지털 혁신을 선도하고 있는 글로벌 유수 기업 관계자와 네트워크를 확대하고 향후 협력계획도 논의했다.
인천공항공사가 검토 중인 'AI 활용 공항 주차장 운영 효율화 시스템' 도입을 위해 멀티모달 AI 기술과 라이다(LiDAR) 기술의 고도화가 필수적이라고 보고 기술 발굴을 중점적으로 추진하고 각 분야 선도기업과 현장에서 업무협약을 체결했다.
이번 업무협약은 인천공항의 안전보안 첨단화와 장기주차장 운영효율화를 위한 공동 연구과제 발굴과 개념검증(PoC) 등의 내용을 포함하고 있다. 인천공항공사는 이번 협약을 바탕으로 공항 운영 현장에 인공지능 및 라이다 기술의 적용 가능성을 본격 검토할 계획이다.
이 사장은 ""이번 CES에서 발굴한 첨단기술의 도입 가능성을 검토해 인천공항의 서비스 수준을 혁신해 나갈 계획""이라며 ""특히 전 세계적으로 AI 기술 발전 및 혁신의 파급력이 커지고 있는 만큼 인천공항 역시 AI 혁신 허브 조성 및 AI 산학연 생태계 구축을 통해 미래 경쟁력을 강화하고 나아가 '세상을 바꾸는 공항'으로 거듭날 계획""이라고 말했다.",CES2025
뉴시스,"인천공항공사,CES 2025참가…첨단기술 발굴",네이버뉴스,https://n.news.naver.com/mnews/article/003/0013016246?sid=101,,뉴시스,"인천공항, CES 참가…""공항 서비스 혁신기술 발굴""","이학재 사장 등 임직원 참여, 신기술 기업과 협약
""AI, 자율주행 등 디지털 대전환 추진전략 일환""
[서울=뉴시스] 이학재 인천공항공사 사장(사진 왼쪽)과 이성준 피아스페이스 CTO가 CES 2025 현장에서 업무협약 체결 후 기념촬영을 하는 모습. 2025.01.15. (사진=인천공항공사 제공) photo@newsis.com   *재판매 및 DB 금지
[서울=뉴시스]이연희 기자 = 인천국제공항공사는 미국 라스베이거스에서 열린 'CES 2025'에 참가해 디지털 대전환 관련 글로벌 최신 동향을 살피고 공항 서비스 혁신에 적용 가능한 첨단기술을 발굴했다고 15일 밝혔다.
이번 CES 참가는 인천공항공사가 역점을 두고 있는 디지털 대전환 추진전략의 일환이다. 인천공항공사는 지난해 공항 개항23주년을 맞아 디지털 대전환을 선포했으며 공항운영 전 분야 및 업무 프로세스 전반에 걸쳐 디지털 대전환을 추진 중이다.
이학재 인천공항공사 사장과 임직원은 올해 전시에서 아마존의 차량용 AI 매핑 솔루션, 마이크로소프트의 공감형 AI 고객 에이전트 등 공항에 도입할 수 있는 신기술을 확인하고 적용 가능성을 검토했다.
아울러 AI, 자율주행 등 디지털 혁신을 선도하고 있는 글로벌 유수 기업 관계자와 네트워크를 확대하고 향후 협력계획도 논의했다.
인천공항공사가 검토 중인 'AI 활용 공항 주차장 운영 효율화 시스템' 도입을 위해 멀티모달 AI 기술과 라이다(LiDAR) 기술의 고도화가 필수적이라고 보고 기술 발굴을 중점적으로 추진하고 각 분야 선도기업과 현장에서 업무협약을 체결했다.
이번 업무협약은 인천공항의 안전보안 첨단화와 장기주차장 운영효율화를 위한 공동 연구과제 발굴과 개념검증(PoC) 등의 내용을 포함하고 있다. 인천공항공사는 이번 협약을 바탕으로 공항 운영 현장에 인공지능 및 라이다 기술의 적용 가능성을 본격 검토할 계획이다.
이 사장은 ""이번 CES에서 발굴한 첨단기술의 도입 가능성을 검토해 인천공항의 서비스 수준을 혁신해 나갈 계획""이라며 ""특히 전 세계적으로 AI 기술 발전 및 혁신의 파급력이 커지고 있는 만큼 인천공항 역시 AI 혁신 허브 조성 및 AI 산학연 생태계 구축을 통해 미래 경쟁력을 강화하고 나아가 '세상을 바꾸는 공항'으로 거듭날 계획""이라고 말했다.",CES2025
문화일보,"인천공항,CES 2025서 디지털 대전환 기술 발굴",네이버뉴스,https://n.news.naver.com/mnews/article/021/0002684292?sid=101,,문화일보,"인천공항공사, CES 2025 참가…첨단기술 발굴","인천국제공항공사 제공
‘디지털 대전환’ 추진 전략의 일환
인천국제공항공사는 미국 라스베이거스에서 열린 세계 최대 가전·IT 전시회 ‘CES 2025’에 참가해 공항 서비스 혁신에 적용 가능한 첨단기술을 발굴했다고 15일 밝혔다.
공사는 지난해 인천공항 개항 23주년을 맞아 디지털 대전환을 선포하고 이를 바탕으로 공항 운영 전 분야와 업무 프로세스 전반에 걸친 디지털 대전환을 추진 중이다. 지난해 7월 슬로건‘공항을 넘어, 세상을 바꿉니다’를 바탕으로 비전을 선포했고, 이번 CES 참가는 공사가 역점을 둔 디지털 대전환 추진 전략의 일환이다.
공사는 이번 전시에서 아마존의 차량용 인공지능(AI) 매핑 솔루션 등 공항에 도입할 수 있는 신기술을 확인하고 적용 가능성을 검토했다. AI와 자율주행 등 디지털 혁신을 선도하는 글로벌 유수 기업 관계자와 네트워크를 확대하고 향후 협력계획 등을 논의했다.
이학재 공사 사장은 ""이번 CES에서 발굴한 첨단 기술을 기반으로 우리 공항 서비스 수준을 혁신할 계획""이라며 ""세계적으로 AI 기술이 발전하고 혁신 파급력이 커지는 만큼, AI혁신 허브 조성과 생태계 구축을 기반으로 미래 경쟁력을 강화하겠다""고 말했다.",CES2025
전자신문,"""AI로 날아오르다""…인천공항,CES 2025서 혁신 기술 발굴",네이버뉴스,https://n.news.naver.com/mnews/article/030/0003276300?sid=102,,전자신문,"인천공항, CES 2025서 디지털 대전환 기술 발굴","디지털 대전환 위한 글로벌 기술 협력 확대
AI와 라이다로 공항 운영 혁신 추진
인천국제공항공사 전경.
인천국제공항공사는 미국 라스베이거스에서 열린 세계 최대 정보기술(IT) 전시회 'CES 2025'에 참가해 디지털 대전환과 공항 서비스 혁신을 위한 첨단 기술을 발굴했다고 15일 밝혔다.
이번 참가는 공사가 추진 중인 디지털 대전환 전략의 일환으로, 글로벌 최신 기술 동향을 살피고 이를 공항 운영에 적용하기 위해 이뤄졌다.
공사는 'CES 2025'에서 아마존의 차량용 인공지능(AI) 매핑 솔루션, 마이크로소프트의 공감형 AI 고객 에이전트 등 공항 서비스에 활용 가능한 혁신 기술을 확인하고 도입 가능성을 검토했다.
특히 AI와 라이다(LiDAR) 기술을 활용한 '공항 주차장 운영 효율화 시스템' 도입을 위해 관련 선도기업들과 업무협약을 체결했다.
이번 업무협약은 공항 안전보안 첨단화와 장기주차장 운영 효율화를 목표로 공동 연구 및 개념검증(PoC)을 포함하고 있다. 지난해 'CES 2024'에서 생성형 AI 기반 스마트 회의 솔루션, 협동로봇, 주차로봇 등 개념검증에 성공한 경험을 바탕으로, 이번 CES 참가는 글로벌 기업들과 협력 네트워크를 확대하고 미래 기술 도입 가능성을 구체화하는 계기가 됐다.
공사는 지난해 개항 23주년을 맞아 디지털 대전환을 선포하며 비전 2040 실행에 박차를 가하고 있다.
비전 2040은 '공항을 넘어, 세상을 바꿉니다'라는 슬로건 아래 디지털 대전환, 친환경 넷제로, AI 혁신 허브를 3대 핵심 과제로 선정해 추진 중이다. 멀티모달 AI 기술과 라이다 기술 고도화를 통해 공사는 공항 운영 전반에 걸친 디지털 혁신을 본격적으로 추진할 계획이다.
이학재 사장은 “CES에서 발굴한 첨단 기술의 도입 가능성을 검토해 인천공항의 서비스 수준을 혁신할 계획”이라며 “AI 기술 발전과 혁신의 파급력이 커지고 있는 만큼, 인천공항은 AI 혁신 허브 조성과 산학연 생태계 구축을 통해 미래 경쟁력을 강화하고 '세상을 바꾸는 공항'으로 나아갈 것”이라고 말했다.",CES2025
파이낸셜뉴스,"인천공항공사,CES 2025참가해 공항 서비스 혁신기술 발굴",네이버뉴스,https://n.news.naver.com/mnews/article/014/0005295770?sid=101,,파이낸셜뉴스,"""AI로 날아오르다""…인천공항, CES 2025서 혁신 기술 발굴","첨단기술로 공항 서비스 대전환 시동
글로벌 협력으로 AI 기반 주차·안전 시스템 강화
이학재 인천국제공항공사 사장(왼쪽)과 이성준 피아스페이스 최고기술책임자(CTO)가 지난 9일(현지시간) CES 2025에 참가해 업무협약을 체결한 뒤 기념촬영을 하고 있다. 인천국제공항공사 제공
[파이낸셜뉴스] 인천국제공항공사는 미국 라스베이거스에서 열린 세계 최대 정보기술(IT)·가전 전시회 CES 2025에 참가해 공항 서비스 혁신을 위한 첨단기술을 발굴하고, 글로벌 기업들과 협력 네트워크를 구축했다고 15일 밝혔다.
CES 2025의 주제 '다이브 인(Dive In)'에 따라, 공사 관계자들은 △아마존의 차량용 인공지능(AI) 매핑 솔루션 △마이크로소프트의 공감형 인공지능(AI) 고객 에이전트 등 공항 운영에 적용 가능한 최신 기술을 확인하고 도입 가능성을 검토했다.
특히, AI와 라이다(LiDAR) 기술을 활용한 '공항 주차장 운영 효율화 시스템'에 필요한 기술 발굴에 집중하며, 관련 선도기업과 업무협약을 체결했다.
이번 협약은 △공항 안전보안 첨단화 △장기주차장 운영 효율화를 목표로 공동 연구과제 발굴 및 개념검증(PoC)을 포함한다.
인천공항공사는 지난해 △디지털 대전환 △친환경 넷제로 △AI 혁신 허브를 3대 핵심 과제로 설정하며 '비전 2040' 실행을 본격화했다. 지난 CES 2024에서도 △생성형 AI 기반 스마트 회의 솔루션 △협동로봇 △주차로봇 등 혁신 기술을 발굴, 성공적으로 검증하며 디지털 전환의 발판을 마련한 바 있다.
이학재 인천공항공사 사장은 ""CES에서 발굴한 첨단기술을 바탕으로 인천공항의 서비스 수준을 획기적으로 높일 계획""이라며 ""AI 기술 발전에 발맞춰 글로벌 산학연 생태계를 구축하고, 미래 공항 경쟁력을 강화해 '세상을 바꾸는 공항'으로 도약하겠다""고 전했다.
#공항 #인공지능 #협동로봇 #정보기술 #다이브인 #세상을 #바꾸는",CES2025
연합뉴스,"광주 기업들, 'CES 2025'서 5천700만달러 수출 상담",네이버뉴스,https://n.news.naver.com/mnews/article/001/0015161397?sid=101,,연합뉴스,"광주 기업들, 'CES 2025'서 5천700만달러 수출 상담","CES 2025 광주 공동관
[광주시 제공]
(광주=연합뉴스) 장덕종 기자 = 광주시는 15일 지역기업 15개 사와 함께 참가한 세계 최대 가전 정보통신기술(ICT) 전시회 'CES 2025'에서 371건 5천700만달러 규모의 수출 상담을 했다고 밝혔다.
인비즈·이-솔테크·인디제이·오니온에이아이 등 8개 사는 수출계약 체결 1건, 업무협약 14건을 체결하는 등 해외 진출 교두보를 마련했다.
시는 지난 7∼10일 미국 라스베이거스에서 열린 'CES 2025'에서 '광주 공동관', '통합한국관 내 광주관' 등 전시 공간 2곳을 운영하며 지역의 기술을 뽐냈다.
'AI(인공지능)'를 주제로 한 'CES 2025'는 160여개국 4천500개가 넘는 기관·기업이 참여했다.
전시 기간 광주관을 찾은 방문객은 6천270명에 달했다.
인공지능 산업을 집중적으로 육성하고 있는 광주시는 그동안 쌓아온 AI 신제품·기술을 세계시장에 알리고, 글로벌 빅테크 기업들과 신제품·기술을 공유하며 한 단계 더 성장할 수 있는 교두보가 됐다는 평가다.
특히 지역 참가기업 가운데 최고혁신상을 받은 고스트패스 등 6개 업체가 혁신상을 받는 등 글로벌 무대에서 광주의 혁신 기술을 인정받았다.
이를 바탕으로 지역기업들의 해외판로 개척과 수출 활성화 등 성과가 이어질 것으로 기대된다.
광주시와 광주정보문화산업진흥원은 전시회 종료 후에도 상당수의 기업이 해외바이어와 제품 공급 협약을 체결할 것으로 보이는 만큼 추가적인 성과로 이어질 수 있도록 지원방안을 모색할 예정이다.
강기정 시장은 ""광주 기업들의 실력과 노하우도 매년 축적되는 것은 물론 광주경제도 계속 성장하리라 생각한다""며 ""광주시와 기업들이 함께 지역의 미래 성장을 견인할 지역기업을 육성하는데 협력하겠다""고 말했다.
cbebop@yna.co.kr",CES2025
연합뉴스,"광주시, 'CES 2025'서 5700만달러 수출 상담 성과",네이버뉴스,https://n.news.naver.com/mnews/article/001/0015161397?sid=101,,연합뉴스,"광주 기업들, 'CES 2025'서 5천700만달러 수출 상담","CES 2025 광주 공동관
[광주시 제공]
(광주=연합뉴스) 장덕종 기자 = 광주시는 15일 지역기업 15개 사와 함께 참가한 세계 최대 가전 정보통신기술(ICT) 전시회 'CES 2025'에서 371건 5천700만달러 규모의 수출 상담을 했다고 밝혔다.
인비즈·이-솔테크·인디제이·오니온에이아이 등 8개 사는 수출계약 체결 1건, 업무협약 14건을 체결하는 등 해외 진출 교두보를 마련했다.
시는 지난 7∼10일 미국 라스베이거스에서 열린 'CES 2025'에서 '광주 공동관', '통합한국관 내 광주관' 등 전시 공간 2곳을 운영하며 지역의 기술을 뽐냈다.
'AI(인공지능)'를 주제로 한 'CES 2025'는 160여개국 4천500개가 넘는 기관·기업이 참여했다.
전시 기간 광주관을 찾은 방문객은 6천270명에 달했다.
인공지능 산업을 집중적으로 육성하고 있는 광주시는 그동안 쌓아온 AI 신제품·기술을 세계시장에 알리고, 글로벌 빅테크 기업들과 신제품·기술을 공유하며 한 단계 더 성장할 수 있는 교두보가 됐다는 평가다.
특히 지역 참가기업 가운데 최고혁신상을 받은 고스트패스 등 6개 업체가 혁신상을 받는 등 글로벌 무대에서 광주의 혁신 기술을 인정받았다.
이를 바탕으로 지역기업들의 해외판로 개척과 수출 활성화 등 성과가 이어질 것으로 기대된다.
광주시와 광주정보문화산업진흥원은 전시회 종료 후에도 상당수의 기업이 해외바이어와 제품 공급 협약을 체결할 것으로 보이는 만큼 추가적인 성과로 이어질 수 있도록 지원방안을 모색할 예정이다.
강기정 시장은 ""광주 기업들의 실력과 노하우도 매년 축적되는 것은 물론 광주경제도 계속 성장하리라 생각한다""며 ""광주시와 기업들이 함께 지역의 미래 성장을 견인할 지역기업을 육성하는데 협력하겠다""고 말했다.
cbebop@yna.co.kr",CES2025
뉴스1,"광주시, 'CES 2025'서 5700만달러 수출 상담",네이버뉴스,https://n.news.naver.com/mnews/article/421/0008024091?sid=102,,뉴스1,"광주시, 'CES 2025'서 5700만달러 수출 상담 성과","15개사 우수 제품·기술 전시 광주공동관에 6270여명 방문
㈜인비즈 등 8개사 수출계약·투자협약 등 14건 업무협약
미국 라스베이거스에서 열린 'CES 2025' 내 광주 공동관.(광주시 제공)/뉴스1
(광주=뉴스1) 박준배 기자 = 미국 라스베이거스에서 열린 세계 최대 가전·정보통신기술(ICT) 전시회 'CES 2025'에 참가한 광주 지역기업이 371건, 5700만달러 규모의 수출 상담 성과를 거뒀다.
㈜인비즈, 이-솔테크, ㈜인디제이, ㈜오니온에이아이 등 8개 사가 수출계약 체결 1건, 투자협약을 포함한 14건의 업무협약을 체결하는 등 해외 진출을 위한 교두보를 마련했다.
광주시는 지난 7~10일 미국 라스베이거스에서 열린 'CES 2025'에 지역기업 15개 사와 함께 참가해 '광주공동관'과 '통합한국관 내 광주관' 등 전시 공간 2곳을 동시 운영했다.
'인공지능'(AI)를 주제로 한 'CES 2025'는 160여 개국 4500개가 넘는 기관과 기업이 참여했다. AI가 다양한 산업에 미치는 영향을 발견하고 탐구하는 등 AI를 포함한 미래산업 기술을 선보였다.
전시 기간 광주관을 찾은 방문객은 6270명에 달했다. 지역 기업들은 각국의 바이어를 대상으로 371건, 5700만 달러 규모의 수출상담을 진행했다.
AI 산업을 집중 육성하고 있는 광주시는 그동안 쌓아온 AI 신제품·기술을 세계시장에 알리고, 글로벌 빅테크 기업들과 신제품·기술을 공유하며 한 단계 더 성장할 수 있는 교두보를 마련했다.
지역 참가기업 가운데 최고혁신상을 받은 ㈜고스트패스를 포함, 6개 업체가 혁신상을 받는 등 글로벌 무대에서 광주의 혁신 기술을 인정받았다.
인간안보 분야(Human Security for All)에서 '다목적 모듈러 구조물'로 CES 혁신상을 수상한 이-솔테크 송종운 대표는 ""세계 최대 ICT 전시회 무대에서 우리 제품을 설명한다는 것 자체만으로도 상당한 자부심이 생겼다""며 ""전시회 종료 후에도 바이어들과 관계를 유지하며 좋은 성과를 이어가겠다""고 말했다.
광주시와 광주정보문화산업진흥원은 전시회 종료 후에도 상당수 기업이 해외바이어와 제품공급, 업무협약 체결이 추진될 것으로 예상되는 만큼 이후 추가적인 성과로 이어질 수 있도록 지원방안을 모색할 예정이다.
강기정 광주시장은 ""CES에 3년째 참가했다. 광주 기업들의 참여도 매년 늘어나고 있다. 이를 바탕으로 광주 기업들의 실력과 노하우도 매년 축적되는 것은 물론 광주경제도 계속 성장하리라 생각한다""면서 ""광주시와 기업들이 함께 지역의 미래 성장을 견인할 지역기업을 육성하는데 협력하겠다""고 말했다.",CES2025
노컷뉴스,CES 2025서 광주 인공지능기업 5700만 달러 수출 상담,네이버뉴스,https://n.news.naver.com/mnews/article/079/0003981833?sid=102,,노컷뉴스,"광주시, 'CES 2025'서 5700만달러 수출 상담","15개사 우수 제품‧기술 전시 광주공동관에 6270여명 방문
광주광역시 제공
광주시가 지역기업 15개사와 함께 참가한 세계 최대 가전‧정보통신기술(ICT) 전시회인 'CES 2025'에서 371건, 5700만달러 규모의 수출상담 성과를 거뒀다.
15일 광주광역시에 따르면 광주시는 지난 7~10일 미국 라스베이거스에서 열린 'CES 2025'에 지역기업 15개사와 함께 참가해 '광주공동관'과 '통합한국관 내 광주관' 등 전시공간 2곳을 동시 운영하며, 세계 시장에서 지역의 혁신기술을 뽐냈다.
'AI(인공지능)'을 주제로 한 'CES 2025'는 160여 개국 4500개가 넘는 기관과 기업이 참여했다. AI가 다양한 산업에 미치는 영향을 발견하고 탐구하는 등 AI를 포함한 미래산업 기술의 각축전이 벌어졌다.
전시기간 광주관을 찾은 방문객은 6270명에 달했다. 지역 기업들은 각국의 바이어를 대상으로 371건, 5700만달러 규모의 수출상담을 진행했다.
특히 지역 참가기업 가운데 최고혁신상을 수상한 ㈜고스트패스를 포함, 6개 업체가 혁신상을 수상하는 등 글로벌 무대에서 광주의 혁신기술을 인정받았다. 이를 바탕으로 지역기업들의 해외판로 개척과 수출 활성화 등의 성과가 이어질 것으로 기대된다.
인간안보 분야(Human Security for All)에서 '다목적 모듈러 구조물'로 CES 혁신상을 수상한 이-솔테크 송종운 대표는 ""올해 CES 참가를 위해 1년여간 열심히 준비했다""며 ""CES혁신상 수상과 더불어 해외바이어들의 많은 관심을 받아 기쁘다""고 밝혔다.
광주시와 광주정보문화산업진흥원은 전시회 종료 후에도 상당수의 기업들이 해외바이어와 제품공급, 업무협약 체결이 추진될 것으로 예상되는 만큼 이후 추가적인 성과로 이어질 수 있도록 지원방안을 모색할 예정이다.
강기정 광주시장은 ""CES에 3년째 참가했다. 광주 기업들의 참여도 매년 늘어나고 있다. 이를 바탕으로 광주 기업들의 실력과 노하우도 매년 축적되는 것은 물론 광주경제도 계속 성장하리라 생각한다""면서 ""광주시와 기업들이 함께 지역의 미래 성장을 견인할 지역기업을 육성하는데 협력하겠다""고 말했다.
※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.
이메일 :
jebo@cbs.co.kr
카카오톡 :
@노컷뉴스
사이트 :
https://url.kr/b71afn",CES2025
뉴시스,"광주시,CES 2025서 지역기업과 수출 상담 성과",네이버뉴스,https://n.news.naver.com/mnews/article/003/0013017473?sid=102,,뉴시스,CES 2025서 광주 인공지능기업 5700만 달러 수출 상담,"[광주=뉴시스] 광주 인공지능 기업, 국제전자제품박람회(CES 2025) 수출 상담 성과. (사진=광주시청 제공). photo@newsis.com *재판매 및 DB 금지
[광주=뉴시스]  류형근 기자 = 광주지역 인공지능기업이 미국에서 열린 국제전자제품박람회(CES 2025)에서 5700만 달러 규모의 수출상담 성과를 거뒀다.
광주시는 미국 라스베이거스에서 열린 CES 2025에서 지역 기업 15개사가 참여해 수출상담 371건, 5700만 달러 규모의 성과를 냈다고 15일 밝혔다.
인비즈, 이-솔테크, 인디제이, 오니온에이아이 등 8개사가 수출계약 체결 1건, 투자협약을 포함한 14건의 업무협약을 체결했다.
또 고스트패스를 포함 6개 업체가 최고혁신상을 수상해 지역의 인공지능 혁신기술을 인정받았다.
광주시는 지난 7일부터 10일까지 열린 'CES 2025'에 '광주공동관'과 '통합한국관 내 광주관' 등 전시공간 2곳을 운영했으며 6270명으로 방문한 것으로 집계됐다.
광주시와 광주정보문화산업진흥원은 전시회 종료 후에도 상당수의 기업들이 해외바이어와 제품 공급, 업무협약 체결이 추진될 것으로 예상돼 추가적인 성과로 이어질 수 있도록 지원 방안을 모색할 예정이다.
강기정 광주시장은 ""국제전자제품박람회에서 3년째 참가했다""며 ""지역 기업들의 참여도 매년 늘어나고 있고 그동안 쌓은 인공지능 신제품·기술을 세계시장에 알리고, 글로벌 빅테크 기업들과 신제품·기술을 공유하며 한 단계 더 성장할 수 있는 교두보가 됐다""고 평가했다.
이어 ""지역의 기업들이 혁신상을 수상하는 등 글로벌 무대에서 광주의 기술이 인정됐다""며 ""이를 바탕으로 기업들의 해외 판로 개척과 수출 활성화 등의 성과가 이어질 것으로 기대된다""고 말했다.",CES2025
