press,title,naver_news_text,naver_news_url,body,press_html,title_html,body_html,label
세계일보,"佛 발레오, 대구에 753억원 투자…자율주행생산설비 확대",네이버뉴스,https://n.news.naver.com/mnews/article/022/0004081564?sid=102,,세계일보,"佛 발레오, 대구에 753억원 투자…자율주행 생산설비 확대","프랑스 발레오 자회사인 발레오모빌리티코리아가 대구에 750억원을 투자해 자율주행차 부품 생산공장을 증설한다.
10일 대구시에 따르면 이날 시와 발레오모빌리티코리아는 이런 내용을 담은 투자 협약을 체결했다. 이번 투자는 발레오모빌리티코리아가 첨단 자율주행 센서 핵심기술 고도화와 생산설비 확대를 위해 추진했다.
김정기 대구시장 권한대행(왼쪽)과 김민규 대표가 10일 시청에서 투자 협약식을 체결한 후 기념촬영을 하고 있다. 대구시 제공
협약에 따라 회사 측은 대구 달성군 구지면 대구국가산단에 753억원을 투자해 2028년 준공을 목표로 공장을 증설한다. 신규 고용도 103명을 채용한다.
이번 투자로 발레오모빌리티코리아는 2022년 대구국가산단에 745억원을 투자한 데 이어 총 1500억원을 대구에 투자하게 됐다. 발레오 그룹이 대구를 자사의 글로벌 첨단 자율주행 센서 생산 거점으로 육성하겠다는 강한 의지가 반영된 것이다.
투자 배경은 시가 선제적으로 구축해 온 미래 모빌리티 산업 생태계가 결정적인 역할을 했다. 시는 전기차 모터 소부장(소재·부품·장비) 특화단지 선정과 국내 최대 자동차 부품 클러스터를 기반으로 발레오가 필요로 하는 부품 공급망 안정화와 생산 효율화에 최적의 환경을 갖췄다는 평가를 받고 있다.
또 경북대, 영남대 등 우수 인력 수급과 한국자동차연구원 대경지역본부, 지능형자동차부품진흥원 등 연구기관의 적극적인 지원도 작용했다. 향후 대구의 자율주행 부품 클러스터 조성 및 미래형 모빌리티 산업 생태계 구축의 촉매제가 될 것이라고 시는 설명했다.
발레오모빌리티코리아는 이번 투자를 바탕으로 올해 매출 1000억 원 돌파, 2030년까지 6000억 원 이상의 매출 달성을 목표로 하고 있다. 초음파 센서·레이더·컴퓨팅 유닛 등 자율주행 핵심부품의 대량 양산체계를 구축하고 AI(인공지능) 기반 자동화 설비를 확충해 글로벌 공급망 안정성과 기술 경쟁력을 강화할 계획이다.
김민규 대표는 “이번 추가 투자로 발레오모빌리티코리아가 대구에서 첨단 자율주행 분야의 글로벌 연구개발과 생산 선도기업으로 확고히 자리잡고 있다“며 ”이를 통해 일자리 창출, 지역 협력사와의 동반 성장, 지역 인재 양성 등 대구 경제 활성화에도 기여하겠다”고 했다.
김정기 대구시장 권한대행(행정부시장)은 “자율주행 부품 등 미래 모빌리티 산업에서 높은 위상과 기술력을 지닌 발레오모빌리티코리아가 2022년에 이어 추가 투자를 결정해 주셔서 진심으로 감사하다”며 “발레오 그룹이 대구를 기반으로 미래 모빌리티 산업 생태계 확장과 고도화를 선도하는 기업으로 더욱 발전할 수 있도록 행정·재정적 지원을 아끼지 않겠다”고 말했다.",자율주행
세계일보,프랑스 발레오 대구에 753억원 투자…자율주행생산설비 확대,네이버뉴스,https://n.news.naver.com/mnews/article/022/0004081564?sid=102,,세계일보,"佛 발레오, 대구에 753억원 투자…자율주행 생산설비 확대","프랑스 발레오 자회사인 발레오모빌리티코리아가 대구에 750억원을 투자해 자율주행차 부품 생산공장을 증설한다.
10일 대구시에 따르면 이날 시와 발레오모빌리티코리아는 이런 내용을 담은 투자 협약을 체결했다. 이번 투자는 발레오모빌리티코리아가 첨단 자율주행 센서 핵심기술 고도화와 생산설비 확대를 위해 추진했다.
김정기 대구시장 권한대행(왼쪽)과 김민규 대표가 10일 시청에서 투자 협약식을 체결한 후 기념촬영을 하고 있다. 대구시 제공
협약에 따라 회사 측은 대구 달성군 구지면 대구국가산단에 753억원을 투자해 2028년 준공을 목표로 공장을 증설한다. 신규 고용도 103명을 채용한다.
이번 투자로 발레오모빌리티코리아는 2022년 대구국가산단에 745억원을 투자한 데 이어 총 1500억원을 대구에 투자하게 됐다. 발레오 그룹이 대구를 자사의 글로벌 첨단 자율주행 센서 생산 거점으로 육성하겠다는 강한 의지가 반영된 것이다.
투자 배경은 시가 선제적으로 구축해 온 미래 모빌리티 산업 생태계가 결정적인 역할을 했다. 시는 전기차 모터 소부장(소재·부품·장비) 특화단지 선정과 국내 최대 자동차 부품 클러스터를 기반으로 발레오가 필요로 하는 부품 공급망 안정화와 생산 효율화에 최적의 환경을 갖췄다는 평가를 받고 있다.
또 경북대, 영남대 등 우수 인력 수급과 한국자동차연구원 대경지역본부, 지능형자동차부품진흥원 등 연구기관의 적극적인 지원도 작용했다. 향후 대구의 자율주행 부품 클러스터 조성 및 미래형 모빌리티 산업 생태계 구축의 촉매제가 될 것이라고 시는 설명했다.
발레오모빌리티코리아는 이번 투자를 바탕으로 올해 매출 1000억 원 돌파, 2030년까지 6000억 원 이상의 매출 달성을 목표로 하고 있다. 초음파 센서·레이더·컴퓨팅 유닛 등 자율주행 핵심부품의 대량 양산체계를 구축하고 AI(인공지능) 기반 자동화 설비를 확충해 글로벌 공급망 안정성과 기술 경쟁력을 강화할 계획이다.
김민규 대표는 “이번 추가 투자로 발레오모빌리티코리아가 대구에서 첨단 자율주행 분야의 글로벌 연구개발과 생산 선도기업으로 확고히 자리잡고 있다“며 ”이를 통해 일자리 창출, 지역 협력사와의 동반 성장, 지역 인재 양성 등 대구 경제 활성화에도 기여하겠다”고 했다.
김정기 대구시장 권한대행(행정부시장)은 “자율주행 부품 등 미래 모빌리티 산업에서 높은 위상과 기술력을 지닌 발레오모빌리티코리아가 2022년에 이어 추가 투자를 결정해 주셔서 진심으로 감사하다”며 “발레오 그룹이 대구를 기반으로 미래 모빌리티 산업 생태계 확장과 고도화를 선도하는 기업으로 더욱 발전할 수 있도록 행정·재정적 지원을 아끼지 않겠다”고 말했다.",자율주행
매일경제,"프랑스 발레오, 대구에 753억 원 추가 투자…자율주행핵심부품 생산",네이버뉴스,https://n.news.naver.com/mnews/article/009/0005587634?sid=102,,매일경제,프랑스 발레오 대구에 753억원 투자…자율주행 생산설비 확대,"대구국가산단 1단계 부지에 증설 투자
2022년에 이어 투자액 총 1500억원 달해
대구를 자율주행 센서 생산 거점으로 육성
부품 공급, 인력 수급 등 최적의 환경 갖춰
김정기 대구시장 권한대행 행정부시장(왼쪽)와 김민규 발레오모빌리티코리아 대표가 10일 시청에서 투자 협약식을 체결한 후 기념촬영을 하고 있다.(사진제공-대구시)
프랑스 발레오의 자회사인 발레오모빌리티코리아가 대구에 750억원을 투자해 자율주행차 부품 생산공장을 증설한다.
대구시와 발레오모빌리티코리아는 10일 시청에서 이같은 내용을 담은 투자 협약을 체결했다. 이번 투자는 발레오모빌리티코리아가 첨단 자율주행 센서 핵심기술 고도화와 생산설비 확대를 위해 추진됐다.
협약에 따라 발레오모빌리티코리아는 달성군 구지면 대구국가산단에 753억원을 투자해 2028년 준공을 목표로 공장을 증설한다. 신규 고용도 103명을 채용한다.
이번 투자로 발레오모빌리티코리아는 2022년 대구국가산단에 745억 원을 투자한 데 이어 총 1500억 원을 대구에 투자하게 됐다. 이번 투자는 발레오 그룹이 대구를 자사의 글로벌 첨단 자율주행 센서 생산 거점으로 육성하겠다는 강한 의지가 반영됐다.
이같은 투자 배경은 대구시가 선제적으로 구축해 온 미래 모빌리티 산업 생태계가 결정적인 역할을 했다. 대구시는 전기차 모터 소부장(소재·부품·장비) 특화단지 선정과 국내 최대 자동차 부품 클러스터를 기반으로 발레오가 필요로 하는 부품 공급망 안정화와 생산 효율화에 최적의 환경을 갖췄다는 평가를 받고 있다.
또 경북대, 영남대, 대구경북과학기술원(DGIST) 등 우수 인력 수급과 한국자동차연구원 대경지역본부, 지능형자동차부품진흥원 등 연구기관의 적극적인 지원도 투자 배경으로 작용했다. 이번 투자는 향후 대구의 자율주행 부품 클러스터 조성 및 미래형 모빌리티 산업 생태계 구축의 촉매제가 될 것으로 기대된다.
발레오모빌리티코리아는 이번 투자를 바탕으로 올해 매출 1000억 원 돌파, 2030년까지 6000억 원 이상의 매출 달성을 목표로 하고 있다. 초음파 센서·레이더·컴퓨팅 유닛 등 자율주행 핵심부품의 대량 양산체계를 구축하고 AI(인공지능) 기반 자동화 설비를 확충해 글로벌 공급망 안정성과 기술 경쟁력을 강화할 계획이다.
김민규 발레오모빌리티코리아 대표는 “이번 추가 투자로 발레오모빌리티코리아가 대구에서 첨단 자율주행 분야의 글로벌 R&D 및 생산 선도기업으로 확고히 자리잡고 있다“며 ”이를 통해 일자리 창출, 지역 협력사와의 동반 성장, 지역 인재 양성 등 대구 경제 활성화에도 기여하겠다”고 말했다.
김정기 대구시장 권한대행 행정부시장은 “자율주행 부품 등 미래 모빌리티 산업에서 높은 위상과 기술력을 지닌 발레오모빌리티코리아가 2022년에 이어 추가 투자를 결정해 주셔서 진심으로 감사하다”며 “발레오 그룹이 대구를 기반으로 미래 모빌리티 산업 생태계 확장과 고도화를 선도하는 기업으로 더욱 발전할 수 있도록 행정적·재정적 지원을 아끼지 않겠다”고 말했다.",자율주행
노컷뉴스,"발레오 그룹, 753억 투자 대구서자율주행센서 공장 증설…투자협약 체...",네이버뉴스,https://n.news.naver.com/mnews/article/079/0004084283?sid=102,,노컷뉴스,"프랑스 발레오, 대구에 753억 원 추가 투자…자율주행 핵심부품 생산","대구시 제공
프랑스의 글로벌 자동차 부품기업인 VALEO(발레오)가 대구에 753억 원을 추가 투자하기로 했다.
대구시는 발레오모빌리티코리아와 첨단 자율주행 센서 대량 양산체계 구축을 위한 공장 증설 투자협약을 체결했다고 10일 밝혔다.
발레오모빌리티코리아는 첨단 자율주행 센서 핵심기술 개발과 생산설비 확대를 위해 약 5200만 달러(한화 753억 원)을 추가 투자하기로 했다.
지난 2022년 달성군 구지면 대구국가산업단지 내 첨단 자율주행차 부품 생산구축을 위한 투자를 포함하면 발레오모빌리티코리아의 총 투자액은 약 1500억 원에 달한다.
발레오모빌리티코리아는 이번 투자를 바탕으로 2030년까지 6천억 원 이상 매출 달성을 목표로 초음파 센서·레이더·컴퓨터 유닛 등 자율주행 핵심부품의 대량 양산체계를 구축할 계획이다.
공장 증설은 2027년 상반기에 착공해 2028년 하반기에 준공할 예정이며, 이번 투자로 103명의 신규 고용 창출 효과도 예상된다.
대구시는 이번 투자가 대구의 자율주행 부품 클러스터 조성과 미래형 모빌리티 산업 생태계 구축에 기여할 것으로 기대하고 있다.
※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.
이메일 :
jebo@cbs.co.kr
카카오톡 :
@노컷뉴스
사이트 :
https://url.kr/b71afn",자율주행
아시아경제,"대구시-발레오모빌리티코리아, 첨단자율주행센서 양산체계 구축 투자...",네이버뉴스,https://n.news.naver.com/mnews/article/277/0005677111?sid=102,,아시아경제,"발레오 그룹, 753억 투자 대구서 자율주행 센서 공장 증설…투자협약 체결","대구시는 10일 시청 동인청사에서 발레오모빌리티코리아㈜(대표 김민규)와 첨단 자율주행 센서의 대량 양산체계 구축을 위한 공장 증설 투자협약을 체결했다.
글로벌 자동차 부품기업인 발레오모빌리티코리아는 첨단 자율주행 센서 핵심기술 고도화와 생산설비 확대를 위해 753억원(5200만 달러)의 추가 투자를 결정했다.
대구시청 산격청사
발레오모빌리티코리아의 총투자액은 2022년 대구국가산업단지 1단계 내 첨단 자율주행차 부품 생산구축을 위한 투자(745억원, 5600만 달러)에 이어 1500억원(1억 1200만 달러)에 달하게 됐다.
이번 투자를 통해 발레오 그룹은 대구를 자사의 글로벌 첨단 자율주행 센서 생산 거점으로 육성하겠다는 강력한 의지를 보여줬다.
이번 추가 투자 배경에는 대구시가 선제적으로 구축해온 미래 모빌리티 산업 생태계가 결정적인 역할을 했다. 대구시는 전기차 모터 소부장(소재·부품·장비) 특화단지 선정과 국내 최대 자동차 부품 클러스터를 기반으로, 발레오가 필요로 하는 부품 공급망 안정화 및 생산 효율화에 최적의 환경을 제공하고 있다.
또한, 경북대, 영남대, DGIST 등의 원활한 우수 인력 수급과 한국자동차연구원 대경지역본부, 지능형자동차부품진흥원 등 연구기관의 적극적인 지원으로 발레오의 첨단 기술 상용화가 한층 가속화되도록 뒷받침하고 있다.
발레오모빌리티코리아는 이번 투자를 바탕으로 2025년 매출 1천억 원 돌파, 2030년까지 6천억 원 이상 매출 달성을 목표로 하고 있다. 초음파 센서·레이더·컴퓨팅 유닛 등 자율주행 핵심부품의 대량 양산체계를 구축하고, AI 기반 자동화 설비를 확충해 글로벌 공급망 안정성과 기술 경쟁력을 강화할 계획이다.
이번 투자는 대구의 자율주행 부품 클러스터 조성 및 미래형 모빌리티 산업 생태계 구축의 촉매제가 되면서 대구가 대한민국을 대표하는 미래 모빌리티 혁신 거점으로 도약하는데 크게 기여할 것으로 기대된다.
김민규 발레오모빌리티코리아 대표는 ""이번 추가 투자로 발레오모빌리티코리아가 대구에서 첨단 자율주행 분야의 글로벌 R&D 및 생산 선도기업으로 확고히 자리잡고, 이를 통해 일자리 창출, 지역 협력사와의 동반 성장, 지역 인재 양성 등 대구 경제 활성화에도 기여하겠다""고 말했다.
김정기 대구시장 권한대행 행정부시장은 ""자율주행 부품 등 미래 모빌리티 산업에서 높은 위상과 기술력을 지닌 발레오모빌리티코리아가 2022년에 이어 추가 투자를 결정해 주셔서 진심으로 감사드린다""며, ""발레오 그룹이 대구를 기반으로 미래 모빌리티 산업 생태계 확장과 고도화를 선도하는 기업으로 더욱 발전할 수 있도록 행정적·재정적 지원을 아끼지 않겠다""고 말했다.",자율주행
동아사이언스,"암 전이의 비밀 풀었다…KAIST, 세포 '자율주행' 원리 첫 규명",네이버뉴스,https://n.news.naver.com/mnews/article/584/0000035247?sid=103,,동아사이언스,"암 전이의 비밀 풀었다…KAIST, 세포 '자율주행' 원리 첫 규명","허원도 KAIST 석좌교수가 이끄는 공동연구팀이 암 전이 세포 이동의 비밀을 풀었다. KAIST 제공
암세포가 다른 부위로 퍼지는 암 전이나 상처를 치유하기 위해 면역세포가 이동하는 과정 등 세포의 이동은 생명 유지에 꼭 필요하다. 그러나 세포가 외부 자극 없이 스스로 이동 방향을 정하는 원리는 그동안 밝혀지지 않았다.
KAIST 연구팀을 포함한 국제 공동 연구팀이 세포가 스스로 방향을 정해 움직이는 원리를 규명했다. 이는 향후 암 전이와 면역 질환의 원인을 밝히고 새로운 치료법을 개발하는 데 중요한 단서가 될 것으로 보인다.
KAIST는 허원도 생명과학과 석좌교수팀이 조광현 바이오및뇌공학과 석좌교수팀, 미국 이갑상 존스홉킨스대 교수팀과 함께 세포가 외부 신호 없이도 스스로 이동 방향을 결정하는 '자율주행 메커니즘'을 세계 최초로 규명했다고 10일 밝혔다. 연구 결과는 국제학술지 '네이처 커뮤니케이션즈'에 10월 31일 실렸다.
연구팀은 살아있는 세포 안에서 단백질들이 서로 어떻게 상호작용하는지 눈으로 직접 볼 수 있는 새로운 이미징 기술 '세포 내 단백질 응집 분리 기술(INSPECT)'을 개발했다. 이 기술로 세포가 스스로 어느 방향으로 움직일지 정하는 내부 프로그램의 원리를 밝혀냈다.
연구팀은 세포 이동을 조절하는 핵심 단백질인 'Rho 계열 단백질(Rac1, Cdc42, RhoA)'의 작동 방식을 새롭게 분석했다. 그 결과 이 단백질들이 단순히 세포의 앞뒤를 나누는 역할만 하는 것이 아니라 어떤 단백질과 결합하느냐에 따라 세포가 직진할지 방향을 바꿀지가 달라진다는 사실을 발견했다.
INSPECT는 상분리 현상을 이용해 세포 내 단백질-단백질 상호작용을 직접 시각화하는 기술이다. 다중체 단백질인 페리틴(ferritin)과 형광단백질 DsRed를 이용해 세포 내 두 단백질이 상호작용할 때 응축체(condensate)로 뭉치는 현상을 형광으로 보여준다. KAIST 제공
INSPECT 기술은 단백질이 서로 붙을 때 자연스럽게 구분된 영역이 생기는 '상분리(phase separation)' 현상을 인공적으로 만드는 기술이다. 세포 속에서 단백질들이 실제로 어떻게 결합하는지를 형광 신호로 직접 볼 수 있다.
연구팀은 단백질 '페리틴(ferritin)'과 형광단백질 'DsRed'를 활용해 단백질들이 결합할 때 생기는 작은 방울 모양의 덩어리인 '응집체(condensate)'를 눈으로 확인할 수 있게 했다.
이 기술로 15종의 Rho 단백질과 19종의 결합 단백질을 조합해 총 285쌍의 상호작용을 분석한 결과 139쌍에서 실제 결합이 일어남을 확인했다. 특히 Cdc42–FMNL 단백질 조합은 세포의 '직진'을, Rac1–ROCK 단백질 조합은 세포의 '방향 전환'을 담당하는 핵심 회로라는 사실을 밝혀냈다.
세포의 자발적 이동을 제어하는 자율주행시스템을 보여주는 도식. 연구팀은 각 Rho 단백질이 어떤 결합 단백질과 만나느냐에 따라 세포 이동의 방향성과 회전 동작이 정밀하게 제어된다는 사실을 밝혀냈다. KAIST 제공
연구팀은 세포의 방향 조절에 중요한 단백질 Rac1의 37번째 아미노산을 살짝 바꿔 'ROCK 단백질'과 잘 붙지 못하게 만들었다. 그러자 세포는 방향을 바꾸지 못하고 계속 직선으로만 이동했다.
반면 정상 세포에서는 Rac1과 ROCK이 잘 결합해서 세포 앞부분에 '아크 스트레스 섬유(arc stress fiber)'라는 구조가 생긴다. 이 섬유 덕분에 세포가 직각에 가까운 방향 전환을 할 수 있었다.
또한 세포 주변 환경을 변화시킨 실험에서 정상 세포는 환경에 따라 이동 속도가 달라졌지만 변형된 'Rac1F37W 세포'는 환경 변화와 관계없이 속도가 항상 같았다. 이는 Rac–ROCK 단백질 축이 세포가 주변 환경을 인식하고 적응하는 능력을 세밀하게 조절한다는 것을 보여준다.
허원도 교수는 ""세포 이동이 무작위적인 운동이 아니라 Rho 신호전달 단백질과 세포 이동 관련 단백질의 조합이 만드는 내재적 프로그램에 의해 정밀하게 제어된다는 사실을 규명했다""며 ""새롭게 개발한 INSPECT 기술은 세포 내 단백질 상호작용을 시각화할 수 있는 강력한 도구로 암 전이와 신경세포 이동 등 다양한 생명현상과 질병의 분자 메커니즘을 밝히는 데 폭넓게 활용될 것""이라고 말했다.
<참고자료>
- doi.org/10.1038/s41467-025-64635-0",자율주행
동아사이언스,"암 전이 ‘자율주행’ 비밀 풀렸다… KAIST, 세포 스스로 방향 정하는 메...",네이버뉴스,https://n.news.naver.com/mnews/article/584/0000035247?sid=103,,동아사이언스,"암 전이의 비밀 풀었다…KAIST, 세포 '자율주행' 원리 첫 규명","허원도 KAIST 석좌교수가 이끄는 공동연구팀이 암 전이 세포 이동의 비밀을 풀었다. KAIST 제공
암세포가 다른 부위로 퍼지는 암 전이나 상처를 치유하기 위해 면역세포가 이동하는 과정 등 세포의 이동은 생명 유지에 꼭 필요하다. 그러나 세포가 외부 자극 없이 스스로 이동 방향을 정하는 원리는 그동안 밝혀지지 않았다.
KAIST 연구팀을 포함한 국제 공동 연구팀이 세포가 스스로 방향을 정해 움직이는 원리를 규명했다. 이는 향후 암 전이와 면역 질환의 원인을 밝히고 새로운 치료법을 개발하는 데 중요한 단서가 될 것으로 보인다.
KAIST는 허원도 생명과학과 석좌교수팀이 조광현 바이오및뇌공학과 석좌교수팀, 미국 이갑상 존스홉킨스대 교수팀과 함께 세포가 외부 신호 없이도 스스로 이동 방향을 결정하는 '자율주행 메커니즘'을 세계 최초로 규명했다고 10일 밝혔다. 연구 결과는 국제학술지 '네이처 커뮤니케이션즈'에 10월 31일 실렸다.
연구팀은 살아있는 세포 안에서 단백질들이 서로 어떻게 상호작용하는지 눈으로 직접 볼 수 있는 새로운 이미징 기술 '세포 내 단백질 응집 분리 기술(INSPECT)'을 개발했다. 이 기술로 세포가 스스로 어느 방향으로 움직일지 정하는 내부 프로그램의 원리를 밝혀냈다.
연구팀은 세포 이동을 조절하는 핵심 단백질인 'Rho 계열 단백질(Rac1, Cdc42, RhoA)'의 작동 방식을 새롭게 분석했다. 그 결과 이 단백질들이 단순히 세포의 앞뒤를 나누는 역할만 하는 것이 아니라 어떤 단백질과 결합하느냐에 따라 세포가 직진할지 방향을 바꿀지가 달라진다는 사실을 발견했다.
INSPECT는 상분리 현상을 이용해 세포 내 단백질-단백질 상호작용을 직접 시각화하는 기술이다. 다중체 단백질인 페리틴(ferritin)과 형광단백질 DsRed를 이용해 세포 내 두 단백질이 상호작용할 때 응축체(condensate)로 뭉치는 현상을 형광으로 보여준다. KAIST 제공
INSPECT 기술은 단백질이 서로 붙을 때 자연스럽게 구분된 영역이 생기는 '상분리(phase separation)' 현상을 인공적으로 만드는 기술이다. 세포 속에서 단백질들이 실제로 어떻게 결합하는지를 형광 신호로 직접 볼 수 있다.
연구팀은 단백질 '페리틴(ferritin)'과 형광단백질 'DsRed'를 활용해 단백질들이 결합할 때 생기는 작은 방울 모양의 덩어리인 '응집체(condensate)'를 눈으로 확인할 수 있게 했다.
이 기술로 15종의 Rho 단백질과 19종의 결합 단백질을 조합해 총 285쌍의 상호작용을 분석한 결과 139쌍에서 실제 결합이 일어남을 확인했다. 특히 Cdc42–FMNL 단백질 조합은 세포의 '직진'을, Rac1–ROCK 단백질 조합은 세포의 '방향 전환'을 담당하는 핵심 회로라는 사실을 밝혀냈다.
세포의 자발적 이동을 제어하는 자율주행시스템을 보여주는 도식. 연구팀은 각 Rho 단백질이 어떤 결합 단백질과 만나느냐에 따라 세포 이동의 방향성과 회전 동작이 정밀하게 제어된다는 사실을 밝혀냈다. KAIST 제공
연구팀은 세포의 방향 조절에 중요한 단백질 Rac1의 37번째 아미노산을 살짝 바꿔 'ROCK 단백질'과 잘 붙지 못하게 만들었다. 그러자 세포는 방향을 바꾸지 못하고 계속 직선으로만 이동했다.
반면 정상 세포에서는 Rac1과 ROCK이 잘 결합해서 세포 앞부분에 '아크 스트레스 섬유(arc stress fiber)'라는 구조가 생긴다. 이 섬유 덕분에 세포가 직각에 가까운 방향 전환을 할 수 있었다.
또한 세포 주변 환경을 변화시킨 실험에서 정상 세포는 환경에 따라 이동 속도가 달라졌지만 변형된 'Rac1F37W 세포'는 환경 변화와 관계없이 속도가 항상 같았다. 이는 Rac–ROCK 단백질 축이 세포가 주변 환경을 인식하고 적응하는 능력을 세밀하게 조절한다는 것을 보여준다.
허원도 교수는 ""세포 이동이 무작위적인 운동이 아니라 Rho 신호전달 단백질과 세포 이동 관련 단백질의 조합이 만드는 내재적 프로그램에 의해 정밀하게 제어된다는 사실을 규명했다""며 ""새롭게 개발한 INSPECT 기술은 세포 내 단백질 상호작용을 시각화할 수 있는 강력한 도구로 암 전이와 신경세포 이동 등 다양한 생명현상과 질병의 분자 메커니즘을 밝히는 데 폭넓게 활용될 것""이라고 말했다.
<참고자료>
- doi.org/10.1038/s41467-025-64635-0",자율주행
뉴데일리,"KAIST, 세포가 스스로 길을 찾는 순간 포착… '자율주행세포' 원리 세계...",,,,,,,자율주행
충청일보,KAIST “세포자율주행비밀 규명…암 전이 등 치료 전략 단서로 활용”,,,,,,,자율주행
아시아경제,암 전이 원인은 '세포자율주행',네이버뉴스,https://n.news.naver.com/mnews/article/277/0005676755?sid=102,,아시아경제,KAIST “세포 자율주행 비밀 규명…암 전이 등 치료 전략 단서로 활용”,"스스로 방향을 정해 움직이는 세포의 이동 원리가 규명됐다. 이는 향후 암 전이와 면역질환의 원인을 찾아내 새로운 치료 전략을 수립하는 단서로 활용될 것으로 기대된다.
KAIST는 생명과학과 허원도 석좌교수 연구팀이 바이오 및 뇌공학과 조광현 석좌교수 연구팀, 미국 존스홉킨스대 이갑상 교수 연구팀과 공동으로 세포가 외부의 신호 없이 스스로 이동 방향을 결정하는 '자율주행 메커니즘'을 규명했다고 10일 밝혔다.
(상단 왼쪽부터) KAIST 허원도 교수, KAIST 이희영 박사후연구원, KAIST 조광현 교수, 미국 존스홉킨스대 이갑상 교수, (하단 왼쪽부터) IBS 이상규 박사·LIBD 김동산 박사·휴룩스 서예지 박사. KAIST 제공
공동연구팀은 살아있는 세포 안에서 단백질이 서로 어떻게 상호작용하는지를 시각적으로 확인할 수 있는 새로운 이미징 기술인 'INSPECT(INtracellular Separation of Protein Engineered Condensation Technique)'도 개발했다.
INSPECT 기술은 단백질이 서로 붙을 때 서로 잘 섞이지 않고 구분된 영역이 자연스럽게 생기는 '상분리(phase separation)' 현상을 인공적으로 구현하는 기술이다. 세포 안에서 단백질이 실제로 어떻게 결합하는지를 형광 신호로 직접 볼 수 있게 한다.
이 기술을 통해 공동연구팀은 단백질 페리틴(ferritin)과 형광단백질 DsRed로 단백질이 서로 결합할 때 작은 방울처럼 뭉친 덩어리인 '응집체(condensate)'를 눈으로 확인할 수 있게 했다.
이를 토대로 공동연구팀은 세포 이동을 조절하는 핵심 단백질인 Rho 계열 단백질(Rac1, Cdc42, RhoA)의 작동 방식을 새롭게 분석했고 이 결과 단백질이 기존에 알려진 이론대로 단순히 세포의 앞뒤를 나누는 역할만 하는 게 아니라 어떤 단백질과 결합하느냐에 따라 세포의 이동 방향이 달라진다는 사실을 밝혀냈다.
또 15종의 Rho 단백질과 19종의 결합 단백질을 조합해 총 285쌍의 상호작용을 분석하는 과정에서 139쌍에서 실제 결합이 일어나는 것을 확인했다. 이때 Cdc42?FMNL 단백질 조합은 세포의 '직진'을, Rac1?ROCK 단백질 조합은 세포의 '방향 전환'을 담당하는 핵심 회로 역할을 했다.
공동연구팀은 세포의 방향 조절에 중요한 단백질 Rac1의 일부(37번째 아미노산)를 살짝 바꿔 그 단백질이 '핸들 역할'을 하는 ROCK 단백질과 잘 붙지 못하게 만들었을 때 세포가 방향을 바꾸지 못해 계속 직선으로만 이동하는 것을 확인했다.
반대로 정상 세포에서는 Rac1과 ROCK이 잘 결합해서 세포 앞부분에 '아크 스트레스 섬유(arc stress fiber)'라는 구조가 생기고 이 섬유는 세포가 방향을 바꿀 때 직각에 가까운 방향 전환이 되도록 했다.
또 세포가 붙어 있는 환경을 변화시킨 실험에서 정상 세포는 주변 환경에 따라 이동 속도가 달라졌지만, 핸들이 고장난 세포(Rac1F37W 세포)는 환경변화와 관계없이 속도는 항상 똑같다는 것을 확인했다. 이는 Rac?ROCK 단백질 축이 세포가 주변 환경을 인식해 적응하는 능력을 세밀하게 조절한다는 것을 방증한다.
허 교수는 ""이번 연구는 세포 이동이 무작위로 이뤄지지 않고 Rho 신호전달 단백질과 세포 이동 관련 단백질의 앙상블이 만들어낸 내재적 프로그램으로 정밀하게 제어되는 것을 규명했다는 데 의미가 있다""며 ""새롭게 개발한 INSPECT 기술은 세포 내 단백질 상호작용을 시각화할 수 있는 강력한 도구로 암 전이와 신경세포 이동 등 다양한 생명현상과 질병의 분자 메커니즘을 밝히는 데 폭넓게 활용될 것""이라고 말했다.
한편 이번 연구에는 KAIST 이희영 박사·이상규 박사(현 기초과학연구원(IBS) 소속)·서예지 박사(현 ㈜휴룩스 소속)·김동산 박사(현 LIBD 소속)가 공동 제1 저자로 참여해 수행했다. 연구 결과(논문)는 지난달 31일 네이처 커뮤니케이션즈(Nature Communications)에 게재됐다.",자율주행
