press,title,naver_news_text,naver_news_url,body
한국경제,"미국, 전세계 상대 10% '기본관세' 발효 [종합]",네이버뉴스,https://n.news.naver.com/mnews/article/015/0005115414?sid=101,
한국경제,美 '전세계 10% 기본관세' 정식 발효…상호관세는 9일부터,네이버뉴스,https://n.news.naver.com/mnews/article/015/0005115414?sid=101,
중앙일보,"""한국은 25%, 기본 10%""… 트럼프, 전세계에 '관세폭탄' 투하",네이버뉴스,https://n.news.naver.com/mnews/article/025/0003432098?sid=104,
머니S,"美, 전세계 상대 10% '기본관세' 발효",네이버뉴스,https://n.news.naver.com/mnews/article/417/0001068895?sid=104,
노컷뉴스,"미, 기본 ‘상호 관세’ 10% 발효…추가 ‘상호 관세’는 9일부터",네이버뉴스,https://n.news.naver.com/mnews/article/079/0004010533?sid=104,
연합뉴스,"中,상호관세맞자 美의 틱톡 인수 반대…트럼프, 틱톡금지 유예(종합)",네이버뉴스,https://n.news.naver.com/mnews/article/001/0015312631?sid=104,
연합뉴스,"트럼프, ‘틱톡금지법’ 또다시 유예…중국,상호관세맞자 인수 반대",네이버뉴스,https://n.news.naver.com/mnews/article/001/0015312631?sid=104,
경향신문,"미국 틱톡 금지법 또 다시 연기… ""중국, '상호관세' 이유로 합의 철회...",네이버뉴스,https://n.news.naver.com/mnews/article/032/0003361422?sid=101,
한국일보,"對中상호관세여파에 '美틱톡 인수'도 제동…트럼프, '틱톡금지법' 75일...",네이버뉴스,https://n.news.naver.com/mnews/article/469/0000857834?sid=104,
한겨레,"미국, 전세계 상대 10% 보편관세발효…무역전쟁 격화",네이버뉴스,https://n.news.naver.com/mnews/article/028/0002739422?sid=104,
한겨레,"美, 전세계 상대 10% '기본관세' 발효…글로벌무역전쟁 격화",네이버뉴스,https://n.news.naver.com/mnews/article/028/0002739422?sid=104,
연합뉴스,"美, 10% '기본관세'로 글로벌 무역전쟁 본격화...한국산 25%부과",네이버뉴스,https://n.news.naver.com/mnews/article/001/0015312888?sid=104,
파이낸셜뉴스,"[속보] 미국, 전세계 상대 10% '기본관세' 발표…높아지는 무역장벽",네이버뉴스,https://n.news.naver.com/mnews/article/014/0005331666?sid=101,
SBS,트럼프가 쏘아 올린 10% ‘기본관세’ 본격 발효… 무역 질서 격변,네이버뉴스,https://n.news.naver.com/mnews/article/055/0001246637?sid=104,
경향신문,‘관세충격’ 미국 증시 5년만에 최악의 하루…경기침체 우려,네이버뉴스,https://n.news.naver.com/mnews/article/032/0003361413?sid=101,
경향신문,"뉴욕증시, 中 맞불관세에 글로벌 침체 공포…이틀째 패닉셀",네이버뉴스,https://n.news.naver.com/mnews/article/032/0003361413?sid=101,
한국경제TV,'관세發 R의 공포' 美증시 5년만에 최악의 하루…다우 5.5%↓(종합),네이버뉴스,https://n.news.naver.com/mnews/article/215/0001204648?sid=104,
연합뉴스,"관세發 무역전쟁 터지나…뉴욕증시, 5년만 '최악' [뉴욕증시 브리핑]",네이버뉴스,https://n.news.naver.com/mnews/article/001/0015312648?sid=101,
TV조선,"美, 보편관세10% 정식 발효…글로벌 무역전쟁 격화",네이버뉴스,https://n.news.naver.com/mnews/article/448/0000518688?sid=101,
국민일보,“미국상호관세발표에 틱톡 매각도 무산”,네이버뉴스,https://n.news.naver.com/mnews/article/005/0001767888?sid=104,
국민일보,트럼프 '관세폭탄'에…미국내 사업권 '거래 보류',네이버뉴스,https://n.news.naver.com/mnews/article/005/0001767888?sid=104,
한국경제TV,"틱톡 미국 내 사업권 거래 보류…""美관세반발한 中정부 반대 때문""",네이버뉴스,https://n.news.naver.com/mnews/article/215/0001204682?sid=104,
아시아경제,틱톡 미국내 사업권 거래 보류…'관세폭탄' 중국 정부 반대,네이버뉴스,https://n.news.naver.com/mnews/article/277/0005573484?sid=104,
조선일보,"﻿오바마, 트럼프 작심 비판…”관세, 미국에 도움 안 된다”",네이버뉴스,https://n.news.naver.com/mnews/article/023/0003897842?sid=104,
뉴시스,"日이시바 ""다음주 중 트럼프와 전화 기대…관세대응""[트럼프관세]",네이버뉴스,https://n.news.naver.com/mnews/article/003/0013166290?sid=104,
연합뉴스,美中 '관세치킨게임' 양상…타협이냐 충돌이냐 따라 韓도 영향,네이버뉴스,https://n.news.naver.com/mnews/article/001/0015312645?sid=104,
파이낸셜뉴스,"""트럼프상호관세서비스에도부과될 수 있다""",네이버뉴스,https://n.news.naver.com/mnews/article/014/0005331641?sid=104,
