press,title,naver_news_text,naver_news_url,body,press_html,title_html,body_html,label
이데일리,"SKIET, ‘배터리시장 점유율9위’ 中 신왕다에 분리막 공급 협력",네이버뉴스,https://n.news.naver.com/mnews/article/018/0005476340?sid=101,,이데일리,"SKIET, ‘배터리 시장 점유율 9위’ 中 신왕다에 분리막 공급 협력","배터리 분리막 공급 등 협력 강화 MOU 체결
中 배터리 제조사에 분리막 대량 공급은 처음
SKIET 폴란드 공장 있어…“글로벌 협력 지속”
“본격적인 시장 확장·고객 포트폴리오 다변화”
[이데일리 박순엽 기자] 배터리(이차전지) 분리막 생산기업 SK아이이테크놀로지가 중국 전기차 배터리 시장 본격 공략에 나섰다.
SK아이이테크놀로지(361610)(SKIET)는 중국 신왕다(Sunwoda)와 배터리 분리막 공급 등 협력 강화를 위한 양해각서(MOU)를 체결했다고 1일 밝혔다. 신왕다는 지난해 SNE리서치 기준 글로벌 배터리 시장 점유율 9위 기업이다.
이번 협약 체결식은 중국 심천 신왕다그룹 본사에서 진행됐으며 이 자리엔 서정흔 SKIET 마케팅실장, 황찬욱 SKIET Asia Sales&Marketing PL(팀장), 왕밍왕 신왕다 EV배터리유한공사 동사장, 쑤즈진 신왕다 구매 총경리 등이 참석했다.
서정흔(오른쪽 네번째) SK아이이테크놀로지 마케팅실장, 왕밍왕(오른쪽 다섯번째) 신왕다 EV배터리유한공사 동사장 등 양사 관계자들이 중국 심천 신왕다그룹 본사에서 분리막 공급 협력 강화 양해각서(MOU)를 체결한 뒤 기념촬영을 하고 있다. (사진=SK아이이테크놀로지)
SKIET는 이번 협약을 통해 중국 창저우공장에서 생산한 분리막 제품을 신왕다에 공급할 예정이다. SKIET가 전기차용 배터리 분리막을 중국 전기차 배터리 제조사에 대량 공급하는 사례는 이번이 처음이다.
SKIET는 중국에서 정보통신(IT), 전자제품용 분리막을 신왕다그룹에 공급하고 있었는데, 그 영역을 전기차 배터리 분야로 확대했다. 신왕다의 전기차용 배터리 주요 고객사는 지리자동차, 동펑자동차, 상해자동차, 볼보, 폭스바겐 등이 있다.
양사는 이날 협약을 기반으로 기술력과 품질, 가격 경쟁력을 갖춘 분리막 공급 확대와 관련해 적극적인 소통을 이어가기로 했다. 중국 전기차 시장에서 상호 전략적이고 중장기적인 관점으로 협력 관계를 구축한다는 계획이다. 앞으로 중국 시장을 넘어 해외에서도 협력 관계를 지속하기로 합의했다.
신왕다는 지난 1997년 설립, 2008년부터 전기차 배터리 사업을 본격화해 세계 시장 점유율 9위, 중국에선 CATL·BYD 등에 이어 5위를 차지하고 있는 기업이다. 지난해 스위스 증권거래소에 상장됐으며 헝가리 배터리 공장 건설을 계획하는 등 유럽 진출을 준비 중이다. 현재 연간 40기가와트시(GWh)의 배터리 생산능력을 보유하고 있으며 2025년 138GWh까지 증설할 계획이다.
SKIET는 한국·중국·폴란드 현지에 공장을 보유하고 있다. SKIET는 북미 진출을 검토 중인데 최근 미국 인플레이션 감축법(IRA)이 구체화하면서 혜택을 받을 것으로 전망되고 있다. 이번 중국 배터리 제조사와 협업에 이어 미국·유럽 고객사들과의 협업도 기대되는 상황이다.
서정흔 SKIET 마케팅실장은 “글로벌 유수의 전기차 배터리 제조사 신왕다와 협력 관계를 구축함에 따라 양사의 성장에 더욱 속도가 붙을 것”이라며 “SKIET는 중국은 물론, 신왕다가 진출을 준비하는 유럽지역에 분리막 공장을 보유하고 있는 만큼 글로벌 협력이 지속하기를 기대한다”고 말했다.
그는 이어 “급변하는 환경 속에서 SKIET는 올해를 원년으로 본격적인 시장 확장과 고객 포트폴리오 다변화를 통해 글로벌 분리막 시장을 선도해 나갈 것”이라고 강조했다.
SK아이이테크놀로지의 중국 창저우 분리막 생산 공장 전경 (사진=SK아이이테크놀로지)",시장점유율
이데일리,"SKIET, 세계 9위 전기차 배터리 제조사 中 '신왕다'와 MOU",네이버뉴스,https://n.news.naver.com/mnews/article/018/0005476340?sid=101,,이데일리,"SKIET, ‘배터리 시장 점유율 9위’ 中 신왕다에 분리막 공급 협력","배터리 분리막 공급 등 협력 강화 MOU 체결
中 배터리 제조사에 분리막 대량 공급은 처음
SKIET 폴란드 공장 있어…“글로벌 협력 지속”
“본격적인 시장 확장·고객 포트폴리오 다변화”
[이데일리 박순엽 기자] 배터리(이차전지) 분리막 생산기업 SK아이이테크놀로지가 중국 전기차 배터리 시장 본격 공략에 나섰다.
SK아이이테크놀로지(361610)(SKIET)는 중국 신왕다(Sunwoda)와 배터리 분리막 공급 등 협력 강화를 위한 양해각서(MOU)를 체결했다고 1일 밝혔다. 신왕다는 지난해 SNE리서치 기준 글로벌 배터리 시장 점유율 9위 기업이다.
이번 협약 체결식은 중국 심천 신왕다그룹 본사에서 진행됐으며 이 자리엔 서정흔 SKIET 마케팅실장, 황찬욱 SKIET Asia Sales&Marketing PL(팀장), 왕밍왕 신왕다 EV배터리유한공사 동사장, 쑤즈진 신왕다 구매 총경리 등이 참석했다.
서정흔(오른쪽 네번째) SK아이이테크놀로지 마케팅실장, 왕밍왕(오른쪽 다섯번째) 신왕다 EV배터리유한공사 동사장 등 양사 관계자들이 중국 심천 신왕다그룹 본사에서 분리막 공급 협력 강화 양해각서(MOU)를 체결한 뒤 기념촬영을 하고 있다. (사진=SK아이이테크놀로지)
SKIET는 이번 협약을 통해 중국 창저우공장에서 생산한 분리막 제품을 신왕다에 공급할 예정이다. SKIET가 전기차용 배터리 분리막을 중국 전기차 배터리 제조사에 대량 공급하는 사례는 이번이 처음이다.
SKIET는 중국에서 정보통신(IT), 전자제품용 분리막을 신왕다그룹에 공급하고 있었는데, 그 영역을 전기차 배터리 분야로 확대했다. 신왕다의 전기차용 배터리 주요 고객사는 지리자동차, 동펑자동차, 상해자동차, 볼보, 폭스바겐 등이 있다.
양사는 이날 협약을 기반으로 기술력과 품질, 가격 경쟁력을 갖춘 분리막 공급 확대와 관련해 적극적인 소통을 이어가기로 했다. 중국 전기차 시장에서 상호 전략적이고 중장기적인 관점으로 협력 관계를 구축한다는 계획이다. 앞으로 중국 시장을 넘어 해외에서도 협력 관계를 지속하기로 합의했다.
신왕다는 지난 1997년 설립, 2008년부터 전기차 배터리 사업을 본격화해 세계 시장 점유율 9위, 중국에선 CATL·BYD 등에 이어 5위를 차지하고 있는 기업이다. 지난해 스위스 증권거래소에 상장됐으며 헝가리 배터리 공장 건설을 계획하는 등 유럽 진출을 준비 중이다. 현재 연간 40기가와트시(GWh)의 배터리 생산능력을 보유하고 있으며 2025년 138GWh까지 증설할 계획이다.
SKIET는 한국·중국·폴란드 현지에 공장을 보유하고 있다. SKIET는 북미 진출을 검토 중인데 최근 미국 인플레이션 감축법(IRA)이 구체화하면서 혜택을 받을 것으로 전망되고 있다. 이번 중국 배터리 제조사와 협업에 이어 미국·유럽 고객사들과의 협업도 기대되는 상황이다.
서정흔 SKIET 마케팅실장은 “글로벌 유수의 전기차 배터리 제조사 신왕다와 협력 관계를 구축함에 따라 양사의 성장에 더욱 속도가 붙을 것”이라며 “SKIET는 중국은 물론, 신왕다가 진출을 준비하는 유럽지역에 분리막 공장을 보유하고 있는 만큼 글로벌 협력이 지속하기를 기대한다”고 말했다.
그는 이어 “급변하는 환경 속에서 SKIET는 올해를 원년으로 본격적인 시장 확장과 고객 포트폴리오 다변화를 통해 글로벌 분리막 시장을 선도해 나갈 것”이라고 강조했다.
SK아이이테크놀로지의 중국 창저우 분리막 생산 공장 전경 (사진=SK아이이테크놀로지)",시장점유율
뉴시스,"SKIET, 中 배터리시장공략 시동",네이버뉴스,https://n.news.naver.com/mnews/article/003/0011833476?sid=101,,뉴시스,"SKIET, 세계 9위 전기차 배터리 제조사 中 '신왕다'와 MOU","[서울=뉴시스]SK아이이테크놀로지 중국 창저우 분리막 생산 공장 전경. (사진 = 업체 제공) 2023.5.1. photo@newsis.com  *재판매 및 DB 금지
[서울=뉴시스]이현주 기자 = 이차전지 분리막 생산기업 SK아이이테크놀로지(SKIET)가 중국 전기차 배터리 시장 본격 공략에 나선다.
SKIET는 글로벌 배터리 시장 점유율 9위 기업 신왕다(欣旺达·Sunwoda)와 배터리 분리막 공급 등 협력 강화를 위한 MOU를 체결했다고 1일 밝혔다.
체결식은 중국 심천 신왕다그룹 본사에서 진행됐으며 SKIET 서정흔 마케팅실장, 황찬욱 아시아 세일즈앤마케팅 PL(팀장), 신왕다 EV배터리유한공사 왕밍왕 동사장, 쑤즈진 구매총경리 등이 참석했다.
SKIET는 중국 창저우공장에서 생산한 분리막 제품을 신왕다에 공급할 예정이다. SKIET가 전기차용 배터리 분리막을 중국 전기차 배터리 제조사에 대량 공급하는 것은 이번이 처음이다.
SKIET는 중국에서 IT, 전자제품용 분리막을 신왕다그룹에 공급하고 있었는데 그 영역을 전기차 배터리 분야로 확대한 것이다. 신왕다의 전기차용 배터리 주요 고객사는 지리자동차, 동펑자동차, 상해자동차, 볼보, 폭스바겐 등이 있다.
[서울=뉴시스]SK아이이테크놀로지 서정흔 마케팅실장(오른쪽에서 네번째), 신왕다 EV배터리유한공사 왕밍왕 동사장(오른쪽에서 다섯번째) 등 양사 관계자들이 중국 심천 신왕다그룹 본사에서 분리막 공급 협력 강화 MOU를 체결한 뒤 기념촬영을 하고 있다. (사진 = 업체 제공) 2023.5.1. photo@newsis.com  *재판매 및 DB 금지
양사는 이날 MOU를 기반으로 기술력과 품질, 가격 경쟁력을 갖춘 분리막 공급 확대와 관련해 적극적인 소통을 이어가기로 했다. 중국 전기차 시장에서 상호 전략적이고 중장기적인 관점으로 협력 관계를 구축한다는 계획이다. 향후 중국 시장을 넘어 해외에서도 협력 관계를 지속하기로 합의했다.
신왕다는 지난 1997년 설립, 2008년부터 전기차 배터리 사업을 본격화해 세계 시장 점유율 9위, 중국에서는 CATL, BYD 등에 이어 5위를 점하고 있다. 지난해 스위스 증권거래소에 상장됐으며 헝가리 배터리 공장 건설을 계획하는 등 유럽 진출을 적극적으로 준비 중이다. 현재 연간 40GWh의 배터리 생산능력을 보유하고 있으며 2025년 138GWh까지 증설할 계획이다.
SKIET는 한국, 중국, 폴란드 현지에 공장을 보유하고 있다. SKIET는 북미 진출을 검토 중인데 최근 미국 IRA가 구체화되면서 수혜를 받을 것으로 전망되고 있다. 이번 중국 배터리 제조사와 협업에 이어 미국, 유럽 고객사들의 러브콜 또한 기대되는 상황이다．",시장점유율
한국경제,"SKIET, 中 배터리 제조사 '신왕다'와 MOU",네이버뉴스,https://n.news.naver.com/mnews/article/015/0004839559?sid=101,,한국경제,"SKIET, 中 배터리 시장 공략 시동","신왕다와 분리막 MOU 체결
이달부터 공급…""북미도 진출""
배터리 분리막 생산업체인 SK아이이테크놀로지(SKIET)가 LG에너지솔루션, SK온, 삼성SDI 등 국내 배터리 3사에 이어 중국 전기차 배터리 업체에도 분리막을 공급한다.
SKIET는 글로벌 배터리 시장 점유율 9위 기업인 중국 배터리 업체 신왕다(Sunwoda)와 분리막 공급 등 협력 강화를 위한 업무협약(MOU)을 맺었다고 1일 발표했다. 중국 배터리 제조사에 대량 공급하는 것은 이번이 처음이다. 분리막은 배터리 4대 소재(양극재·음극재·분리막·전해질) 중 하나로, 배터리의 양극과 음극이 직접 접촉하지 않도록 분리해 폭발을 방지하는 역할을 한다.
SKIET는 중국 창저우 공장에서 생산한 분리막 제품을 신왕다에 이달부터 공급할 예정이다. 신왕다의 전기차용 배터리 주요 고객사는 지리자동차, 둥펑자동차, 상하이자동차, 볼보, 폭스바겐 등이다.
양사는 이번 MOU를 계기로 중국 전기차 시장에서 중장기적인 관점에서 협력 관계를 공고히 하기로 했다. SKIET는 미국 인플레이션 감축법(IRA) 시행을 계기로 북미 진출도 검토 중이다.",시장점유율
폴리뉴스,"SKIET, 세계 9위 전기차 배터리 제조사에 분리막 공급한다",,,,,,,시장점유율
한겨레,삼성 ‘PC 삼각편대’ 출시… ‘1%’ 글로벌점유율반등할까,네이버뉴스,https://n.news.naver.com/mnews/article/028/0002638038?sid=105,,한겨레,삼성 ‘PC 삼각편대’ 출시… ‘1%’ 글로벌 점유율 반등할까,"갤럭시북3·올인원·데스크톱 신제품
삼성전자가 1일 인텔의 최신 13세대 코어 프로세서를 탑재한 2023년형 갤럭시 북3를 출시했다. 삼성전자 제공
삼성전자가 인텔의 최신 13세대 코어 프로세서를 탑재한 피시(PC·개인용 컴퓨터) 신제품을 출시하며 시장 공략에 나선다. 두께와 무게를 줄여 휴대성을 높이고, 갤럭시 기기 간 파일 공유 같은 연결성 등을 강화했다.
삼성전자는 2023년형 ‘갤럭시 북3’, ‘삼성 올인원’, ‘삼성 데스크톱’ 등 신제품 피시 3종을 1일 출시한다고 밝혔다.
우선 노트북 형태의 갤럭시 북3는 15.4mm 두께와 1.57kg 무게로 휴대성을 높인 게 특징이다. 디자인은 전작 프로 모델의 프리미엄 슬림 메탈 디자인 적용했다. 39.6cm 디스플레이에 인텔 외장 그래픽 카드(Arc A350M)를 탑재해 생산성과 효율성을 높였다. 흑연색과 은색상으로 출시된 해당 제품 가격은 109만원부터다.
2년만에 새롭게 출시된 흰색상의 올인원 피시. 삼성전자 제공
모니터와 본체 일체형인 올인원 피시도 2년여만에 신제품으로 출시됐다. 60.5cm 디스플레이에 돌비 애트모스의 3디(D) 사운드 기술을 적용한 스피커를 탑재해 영상, 게임 등을 생생하게 즐길 수 있다고 회사는 밝혔다. 하얀색 1종으로 출시돼 가격은 121만원부터 시작된다.
데스크톱도 타워형과 슬림형 모델로 새롭게 출시됐다. 제품 모두 엔비디아 외장형 그래픽 카드를 탑재해 높은 성능이 요구되는 그래픽 작업과 게임 등을 지원한다. 타워형 제품의 경우 사용자가 쉽게 본체를 열어 메모리와 그래픽 카드 등을 쉽게 업그레이드할 수 있도록 옆면에 문을 설치했다. 타워형은 검정색, 슬림형은 흰색과 검정색으로 출시되며 가격은 각각 116만원과 76만원부터 시작한다.
신제품들은 삼성전자 갤럭시 스마트폰과 연결성을 강화한 점도 눈에 띈다. 갤럭시 스마트폰과 갤럭시 북 간 파일 공유가 가능한 퀵쉐어 기능, 피시의 키보드와 마우스를 태블릿과 스마트폰에서 이어서 쓸 수 있는 멀티 컨트롤, 피시와 태블릿을 연결해 듀얼 모니터로 사용하는 세컨드 스크린 기능 등이 제공된다.
이는 전세계적으로 잘 팔리고 있는 갤럭시 스마트폰(시장 점유율 1위)과 연결성을 활용해, 노트북 판매를 끌어올리려는 전략으로 풀이된다. 시장조사업체인 스트래티지애널리틱스와 아이디시(IDC) 조사를 보면, 삼성 노트북의 국내 시장 점유율은 지난해 기준 약 35%로 1위 자리를 지키고 있지만, 글로벌 시장 점유율을 1%대로 미미한 수준이다.",시장점유율
프라임경제,"두산, 북미 협동로봇시장점유율확대",,,,,,,시장점유율
프라임경제,"두산, 美 협동로봇시장 점유율확대 나서…현지 최대 자동화기업과 맞...",,,,,,,시장점유율
메트로신문,"두산, 美 최대 자동화 솔루션 기업에 협동로봇 공급",,,,,,,시장점유율
디지털타임스,"쿠팡, 한진·롯데점유율추월",네이버뉴스,https://n.news.naver.com/mnews/article/029/0002797958?sid=101,,디지털타임스,"쿠팡, 한진·롯데 점유율 추월","택배시장에 본격적으로 뛰어든 쿠팡이 빠르게 점유율을 확대하면서 업계 2, 3위인 한진과 롯데보다 더 많은 월간 물량을 처리한 것으로 나타났다.
업계 1위인 CJ대한통운까지 턱 밑까지 추격하면서 기존 택배사업자들도 해외 신사업에 속도를 내면서 경쟁력을 키우는 분위기다.
1일 통합물류협회 통계에 따르면 3월 택배 물동량은 3억8940만 박스로 전년 동기보다 13% 증가한 것으로 집계됐다. 업체별로는 CJ대한통운이 1억3670만 박스로 가장 많았고 이어 쿠팡이 7940만 박스, 롯데택배가 5230만 박스, 한진이 4830만 박스 순이었다.
지난해 3월과 비교하면 업계 1위 CJ대한통운의 물동량은 4.5% 감소했다. 2~3위인 한진과 롯데택배는 각각 0.8%, 4.8% 늘었지만 같은기간 쿠팡이 172.5% 늘어나면서 업계 2위 수준까지 치고 올라갔다.
이는 쿠팡이 최근 중소사업자를 대상으로 제공하는 물류서비스 '로켓그로스'로 택배 사업을 확대하고 있기 때문으로 풀이된다.
최근 쿠팡이 도입한 로켓그로스는 입점한 중소상공인들에게  제품 보관과 포장·재고관리·배송·반품 등을 일괄적으로 제공하는 풀필먼트 서비스다. 기존에는 쿠팡이 직매입한 상품만 로켓배송(익일배송)이 가능했지만 로켓그로스를 통해 일반 판매자들도 익일 배송이 가능해졌다.
업계 관계자는 ""쿠팡이 택배 물량을 자회사 쿠팡로지스틱스서비스를 통해 소화하며 CJ대한통운의 택배 점유율은 지속적으로 하락하고 있다""며"" 그리고 하락한 점유율만큼 쿠팡의 택배시장 점유율이 상승한 것으로 추산된다""고 분석했다. 이어 ""지금부터 택배 시장의 주요 관점은 쿠팡 대 반(反) 쿠팡으로, CJ대한통운은 반(反) 쿠팡의 대표주자""라고 덧붙였다.
쿠팡이 점유율을 넓히면서 기존 택배업체들 역시 차별화 전략에 나서고 있다. CJ대한통운은 최근 해외고객 확보를 위해 의료기기 안전 배송에 대한 국제인증을 취득하고 제약, 바이오, 헬스케어 등 진입장벽이 높고 고부가가치 창출이 가능한 성장 산업군 물류 사업을 집중 육성하겠다는 방침을 밝혔다.
한진은 패션과 관련한 해외 직구 수요에 집중하고 있다. 최근에는 디지털플랫폼사업본부 조현민 총괄을 필두로 물류업계 최초로 해외 팝업행사를 미국에서 개최하고 패션 해외진출 플랫폼 사업을 강화하고 있다.
업계 관계자는 ""국내 시장 점유율 경쟁은 어차피 한정된 파이를 나눠갖는 싸움이어서 모두에게 출혈경쟁이 될 수 밖에 없다""며 ""그렇기 때문에 기존 택배업체들은 해외로 눈을 돌리고 있는 것으로 풀이된다""고 말했다.
3월 쿠팡의 택태 물량이 업계 2위와 3위인 한진과 롯데택배보다 더 많았던 것으로 나타났다. 연합뉴스",시장점유율
