press,title,naver_news_text,naver_news_url,body
머니투데이,[MT시평]유산취득세로 전환 순항할까,네이버뉴스,https://n.news.naver.com/mnews/article/008/0005168106?sid=110,
머니투데이,"[기고]상속세 개정, 어떻게 대비해야 하나",네이버뉴스,https://n.news.naver.com/mnews/article/008/0005168106?sid=110,
택스워치,"[정보보고]유산취득세제안자, 조세소송대리권, 이하늬와 국세청",,,
한국경제,'받는 만큼만' 상속세 납부…72%가 긍정,네이버뉴스,https://n.news.naver.com/mnews/article/015/0005108724?sid=100,
한국경제,"상속세는… 여야, 큰 틀엔 공감·세부내용엔 이견",네이버뉴스,https://n.news.naver.com/mnews/article/015/0005108724?sid=100,
문화일보,"""받은 만큼만 낸다""…상속세 개편안 긍정 72%·부정 23%[NBS]",네이버뉴스,https://n.news.naver.com/mnews/article/021/0002697707?sid=100,
서울경제,"與野, 추경·상속세법 논의도 속도 내나…""세수 부족 등 난관 넘어야""",네이버뉴스,https://n.news.naver.com/mnews/article/011/0004463818?sid=100,
조세금융신문,[이슈체크] ‘민주당‧국힘‧기재부’ 상속세 패키지 감세…일본도 이...,,,
YTN,"""윤, 탄핵 인용해 파면 60%·기각해 직무복귀 35%""[NBS]",네이버뉴스,https://n.news.naver.com/mnews/article/052/0002168116?sid=100,
조세일보,"탄핵 인용 '파면' 60%, 탄핵 기각 '복귀' 35% [NBS]",네이버뉴스,https://n.news.naver.com/mnews/article/123/0002355264?sid=100,
조세일보,"'尹, 파면해야 60%vs복귀해야 35%'…헌재, 신뢰도 큰폭 상승[폴폴뉴스]",네이버뉴스,https://n.news.naver.com/mnews/article/123/0002355264?sid=100,
서울경제,尹파면 60%·복귀 35%…상속세 개편 긍정 72%·부정 23%,네이버뉴스,https://n.news.naver.com/mnews/article/011/0004463589?sid=100,
서울경제,尹 탄핵 선고 지연 속 '파면 지지' 5%p ↑ 60%,네이버뉴스,https://n.news.naver.com/mnews/article/011/0004463589?sid=100,
뉴스핌,[세종25시] 尹 탄핵 '최장 평의'에 선고 미뤄지자…숨 죽이는 정부,,,
세정일보,세무법인 하나의 역점사업 '헤리니티 상속 서비스'를 아시나요?,,,
