press,title,naver_news_text,naver_news_url,body
오마이뉴스,"'순살아파트' 이어 신축 상가도 붕괴... ""위험하다 하면 현장 쫓겨나""",네이버뉴스,https://n.news.naver.com/mnews/article/047/0002402255?sid=102,
오마이뉴스,"비용 절감, 속도전, 미숙련 노동자…붕괴 사고가 반복된다",네이버뉴스,https://n.news.naver.com/mnews/article/047/0002402255?sid=102,
뉴시스,"권익위,아파트 부실시공 집중신고 받아…최대 5억원 포상금",네이버뉴스,https://n.news.naver.com/mnews/article/003/0012024562?sid=100,
뉴시스,권익위 '공공주택부실시공·전관유착' 집중신고 받는다,네이버뉴스,https://n.news.naver.com/mnews/article/003/0012024562?sid=100,
더팩트,"권익위, 공공주택부실시공ㆍ전관유착 집중신고 받는다",네이버뉴스,https://n.news.naver.com/mnews/article/629/0000232193?sid=102,
대한경제,"'검단아파트주차장 붕괴' 촉발, 공공주택부실시공 신고받는다",,,
인천투데이,"""순살아파트신고하면 최대 30억원""…권익위, 공공주택 부패 신고 접수...",,,
머니투데이,"[단독]원희룡 격노에도…LH, '철근부실단지' 또 있었다",네이버뉴스,https://n.news.naver.com/mnews/article/008/0004923987?sid=101,
머니투데이,안전점검 대상서 빠뜨린 ‘무량판 LH아파트’ 10곳…원희룡 격노,네이버뉴스,https://n.news.naver.com/mnews/article/008/0004923987?sid=101,
세계일보,"[기자의 시각] 철근도부실, 조사도부실",네이버뉴스,https://n.news.naver.com/mnews/article/022/0003843486?sid=101,
조선일보,"LH, 무량판아파트전수조사도부실… 10곳 더 있었다",네이버뉴스,https://n.news.naver.com/mnews/article/023/0003780772?sid=110,
동아일보,"LH, 점검도 '부실'?…무량판 전수조사서 7167세대 누락",네이버뉴스,https://n.news.naver.com/mnews/article/020/0003514159?sid=101,
세계일보,“철근 빠진아파트더 나오나”… 건설사 초긴장,네이버뉴스,https://n.news.naver.com/mnews/article/022/0003843876?sid=101,
뉴스1,"고양시, 무량판 구조아파트신축공사장 현장 안전점검",네이버뉴스,https://n.news.naver.com/mnews/article/421/0006984567?sid=102,
뉴스1,"고양시, 무량판 구조아파트대상 민관 합동점검 착수",네이버뉴스,https://n.news.naver.com/mnews/article/421/0006984567?sid=102,
데일리안,"이동환 고양시장, 무량판 구조아파트대상 합동점검 동행",네이버뉴스,https://n.news.naver.com/mnews/article/119/0002739032?sid=102,
위키트리,고양시 ‘무량판아파트’ 민관 합동점검 착수,,,
에너지경제,"고양시, 무량판 구조아파트대상 민관 합동점검 착수",,,
아이뉴스24,부랴부랴 내놓은부실공사대책…실효성은?,네이버뉴스,https://n.news.naver.com/mnews/article/031/0000764806?sid=101,
쿠키뉴스,"대전 서구,아파트신축공사장 시공실태 특별점검 [대전자치구 소식]",,,
경인일보,안성공사현장 붕괴사고 원인 '부실시공' 의혹 제기,,,
경인일보,"""안성공사장 붕괴사고, 동바리(지지대) 설치 안한 탓""",,,
뉴스핌,"대전 서구, 공동주택 안전점검...부실시공 방지",,,
이투데이,"[단독] LH부실감리 논란 업체, 올해도 국가기관·지자체 발 감리·설계...",,,
